Year,UNIT_MEASURE,Өңірлер,Аймақ,Жынысы,Value
2010,100 000 халыққа,Маңғыстау,ауыл,әйелдер,0.0
2010,100 000 халыққа,Оңтүстік Қазақстан,ауыл,әйелдер,1.44
2010,100 000 халыққа,Павлодар,ауыл,әйелдер,10.92
2010,100 000 халыққа,Солтүстік Қазақстан,ауыл,әйелдер,2.23
2010,100 000 халыққа,Шығыс Қазақстан,ауыл,әйелдер,4.03
2011,100 000 халыққа,,,,5.99
2011,100 000 халыққа,Ақмола,,,10.38
2011,100 000 халыққа,Ақтөбе,,,2.69
2011,100 000 халыққа,Алматы,,,5.66
2011,100 000 халыққа,Атырау,,,4.84
2011,100 000 халыққа,Батыс Қазақстан,,,6.06
2011,100 000 халыққа,Жамбыл,,,5.42
2011,100 000 халыққа,Қарағанды,,,9.74
2011,100 000 халыққа,Қостанай,,,9.77
2011,100 000 халыққа,Қызылорда,,,0.42
2011,100 000 халыққа,Маңғыстау,,,1.87
2011,100 000 халыққа,Оңтүстік Қазақстан,,,1.77
2011,100 000 халыққа,Павлодар,,,8.97
2011,100 000 халыққа,Солтүстік Қазақстан,,,1.7
2011,100 000 халыққа,Шығыс Қазақстан,,,7.45
2011,100 000 халыққа,Нұр-Сұлтан қаласы,,,8.06
2011,100 000 халыққа,Алматы қаласы,,,10.62
2011,100 000 халыққа,,қала,,7.33
2011,100 000 халыққа,Ақмола,қала,,11.4
2011,100 000 халыққа,Ақтөбе,қала,,2.49
2011,100 000 халыққа,Алматы,қала,,8.61
2011,100 000 халыққа,Атырау,қала,,6.22
2011,100 000 халыққа,Батыс Қазақстан,қала,,7.49
2011,100 000 халыққа,Жамбыл,қала,,6.15
2011,100 000 халыққа,Қарағанды,қала,,11.33
2011,100 000 халыққа,Қостанай,қала,,9.44
2011,100 000 халыққа,Қызылорда,қала,,0.0
2011,100 000 халыққа,Маңғыстау,қала,,1.43
2011,100 000 халыққа,Оңтүстік Қазақстан,қала,,2.95
2011,100 000 халыққа,Павлодар,қала,,7.79
2011,100 000 халыққа,Солтүстік Қазақстан,қала,,0.42
2011,100 000 халыққа,Шығыс Қазақстан,қала,,7.78
2011,100 000 халыққа,Нұр-Сұлтан қаласы,қала,,8.06
2011,100 000 халыққа,Алматы қаласы,қала,,10.62
2011,100 000 халыққа,,ауыл,,4.38
2011,100 000 халыққа,Ақмола,ауыл,,9.48
2011,100 000 халыққа,Ақтөбе,ауыл,,3.0
2011,100 000 халыққа,Алматы,ауыл,,4.76
2011,100 000 халыққа,Атырау,ауыл,,3.57
2011,100 000 халыққа,Батыс Қазақстан,ауыл,,4.73
2011,100 000 халыққа,Жамбыл,ауыл,,4.93
2011,100 000 халыққа,Қарағанды,ауыл,,4.06
2011,100 000 халыққа,Қостанай,ауыл,,10.1
2011,100 000 халыққа,Қызылорда,ауыл,,0.74
2011,100 000 халыққа,Маңғыстау,ауыл,,2.34
2011,100 000 халыққа,Оңтүстік Қазақстан,ауыл,,1.01
2011,100 000 халыққа,Павлодар,ауыл,,11.56
2011,100 000 халыққа,Солтүстік Қазақстан,ауыл,,2.59
2011,100 000 халыққа,Шығыс Қазақстан,ауыл,,6.99
2011,100 000 халыққа,,,ерлер,8.74
2011,100 000 халыққа,Ақмола,,ерлер,15.0
2011,100 000 халыққа,Ақтөбе,,ерлер,3.19
2011,100 000 халыққа,Алматы,,ерлер,8.94
2011,100 000 халыққа,Атырау,,ерлер,5.7
2011,100 000 халыққа,Батыс Қазақстан,,ерлер,8.49
2011,100 000 халыққа,Жамбыл,,ерлер,7.01
2011,100 000 халыққа,Қарағанды,,ерлер,13.28
2011,100 000 халыққа,Қостанай,,ерлер,14.68
2011,100 000 халыққа,Қызылорда,,ерлер,0.57
2011,100 000 халыққа,Маңғыстау,,ерлер,2.26
2011,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,2.18
2011,100 000 халыққа,Павлодар,,ерлер,15.09
2011,100 000 халыққа,Солтүстік Қазақстан,,ерлер,1.07
2011,100 000 халыққа,Шығыс Қазақстан,,ерлер,10.85
2011,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,13.18
2011,100 000 халыққа,Алматы қаласы,,ерлер,18.05
2011,100 000 халыққа,,қала,ерлер,11.33
2011,100 000 халыққа,Ақмола,қала,ерлер,16.25
2011,100 000 халыққа,Ақтөбе,қала,ерлер,3.09
2011,100 000 халыққа,Алматы,қала,ерлер,15.26
2011,100 000 халыққа,Атырау,қала,ерлер,8.14
2011,100 000 халыққа,Батыс Қазақстан,қала,ерлер,11.04
2011,100 000 халыққа,Жамбыл,қала,ерлер,9.04
2011,100 000 халыққа,Қарағанды,қала,ерлер,15.86
2011,100 000 халыққа,Қостанай,қала,ерлер,15.26
2011,100 000 халыққа,Қызылорда,қала,ерлер,0.0
2011,100 000 халыққа,Маңғыстау,қала,ерлер,0.74
2011,100 000 халыққа,Оңтүстік Қазақстан,қала,ерлер,3.88
2011,100 000 халыққа,Павлодар,қала,ерлер,13.98
2011,100 000 халыққа,Солтүстік Қазақстан,қала,ерлер,0.0
2011,100 000 халыққа,Шығыс Қазақстан,қала,ерлер,12.36
2011,100 000 халыққа,Нұр-Сұлтан қаласы,қала,ерлер,13.18
2011,100 000 халыққа,Алматы қаласы,қала,ерлер,18.05
2011,100 000 халыққа,,ауыл,ерлер,5.82
2011,100 000 халыққа,Ақмола,ауыл,ерлер,13.96
2011,100 000 халыққа,Ақтөбе,ауыл,ерлер,3.34
2011,100 000 халыққа,Алматы,ауыл,ерлер,7.1
2011,100 000 халыққа,Атырау,ауыл,ерлер,3.56
2011,100 000 халыққа,Батыс Қазақстан,ауыл,ерлер,6.3
2011,100 000 халыққа,Жамбыл,ауыл,ерлер,5.73
2011,100 000 халыққа,Қарағанды,ауыл,ерлер,4.72
2011,100 000 халыққа,Қостанай,ауыл,ерлер,14.13
2011,100 000 халыққа,Қызылорда,ауыл,ерлер,0.97
2011,100 000 халыққа,Маңғыстау,ауыл,ерлер,3.85
2011,100 000 халыққа,Оңтүстік Қазақстан,ауыл,ерлер,1.13
2011,100 000 халыққа,Павлодар,ауыл,ерлер,17.34
2011,100 000 халыққа,Солтүстік Қазақстан,ауыл,ерлер,1.75
2011,100 000 халыққа,Шығыс Қазақстан,ауыл,ерлер,8.92
2011,100 000 халыққа,,,әйелдер,3.43
2011,100 000 халыққа,Ақмола,,әйелдер,6.07
2011,100 000 халыққа,Ақтөбе,,әйелдер,2.22
2011,100 000 халыққа,Алматы,,әйелдер,2.49
2011,100 000 халыққа,Атырау,,әйелдер,4.01
2011,100 000 халыққа,Батыс Қазақстан,,әйелдер,3.8
2011,100 000 халыққа,Жамбыл,,әйелдер,3.9
2011,100 000 халыққа,Қарағанды,,әйелдер,6.57
2011,100 000 халыққа,Қостанай,,әйелдер,5.38
2011,100 000 халыққа,Қызылорда,,әйелдер,0.28
2011,100 000 халыққа,Маңғыстау,,әйелдер,1.48
2011,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,1.37
2011,100 000 халыққа,Павлодар,,әйелдер,3.54
2011,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,2.28
2011,100 000 халыққа,Шығыс Қазақстан,,әйелдер,4.37
2011,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,3.23
2011,100 000 халыққа,Алматы қаласы,,әйелдер,4.37
2011,100 000 халыққа,,қала,әйелдер,3.8
2011,100 000 халыққа,Ақмола,қала,әйелдер,7.14
2011,100 000 халыққа,Ақтөбе,қала,әйелдер,1.96
2011,100 000 халыққа,Алматы,қала,әйелдер,2.59
2011,100 000 халыққа,Атырау,қала,әйелдер,4.46
2011,100 000 халыққа,Батыс Қазақстан,қала,әйелдер,4.44
2011,100 000 халыққа,Жамбыл,қала,әйелдер,3.58
2011,100 000 халыққа,Қарағанды,қала,әйелдер,7.4
2011,100 000 халыққа,Қостанай,қала,әйелдер,4.55
2011,100 000 халыққа,Қызылорда,қала,әйелдер,0.0
2011,100 000 халыққа,Маңғыстау,қала,әйелдер,2.09
2011,100 000 халыққа,Оңтүстік Қазақстан,қала,әйелдер,2.09
2011,100 000 халыққа,Павлодар,қала,әйелдер,2.53
2011,100 000 халыққа,Солтүстік Қазақстан,қала,әйелдер,0.76
2011,100 000 халыққа,Шығыс Қазақстан,қала,әйелдер,3.88
2011,100 000 халыққа,Нұр-Сұлтан қаласы,қала,әйелдер,3.23
2011,100 000 халыққа,Алматы қаласы,қала,әйелдер,4.37
2011,100 000 халыққа,,ауыл,әйелдер,2.95
2011,100 000 халыққа,Ақмола,ауыл,әйелдер,5.08
2011,100 000 халыққа,Ақтөбе,ауыл,әйелдер,2.66
2011,100 000 халыққа,Алматы,ауыл,әйелдер,2.46
2011,100 000 халыққа,Атырау,ауыл,әйелдер,3.58
2011,100 000 халыққа,Батыс Қазақстан,ауыл,әйелдер,3.16
2011,100 000 халыққа,Жамбыл,ауыл,әйелдер,4.13
2011,100 000 халыққа,Қарағанды,ауыл,әйелдер,3.39
2011,100 000 халыққа,Қостанай,ауыл,әйелдер,6.27
2011,100 000 халыққа,Қызылорда,ауыл,әйелдер,0.5
2011,100 000 халыққа,Маңғыстау,ауыл,әйелдер,0.79
2011,100 000 халыққа,Оңтүстік Қазақстан,ауыл,әйелдер,0.89
2011,100 000 халыққа,Павлодар,ауыл,әйелдер,5.92
2011,100 000 халыққа,Солтүстік Қазақстан,ауыл,әйелдер,3.4
2011,100 000 халыққа,Шығыс Қазақстан,ауыл,әйелдер,5.08
2012,100 000 халыққа,,,,5.84
2012,100 000 халыққа,Ақмола,,,8.61
2012,100 000 халыққа,Ақтөбе,,,4.04
2012,100 000 халыққа,Алматы,,,5.91
2012,100 000 халыққа,Атырау,,,3.1
2012,100 000 халыққа,Батыс Қазақстан,,,4.39
2012,100 000 халыққа,Жамбыл,,,5.93
2012,100 000 халыққа,Қарағанды,,,11.03
2012,100 000 халыққа,Қостанай,,,9.66
2012,100 000 халыққа,Қызылорда,,,0.56
2012,100 000 халыққа,Маңғыстау,,,1.08
2012,100 000 халыққа,Оңтүстік Қазақстан,,,1.89
2012,100 000 халыққа,Павлодар,,,7.48
2012,100 000 халыққа,Солтүстік Қазақстан,,,3.61
2012,100 000 халыққа,Шығыс Қазақстан,,,7.31
2012,100 000 халыққа,Нұр-Сұлтан қаласы,,,7.63
2012,100 000 халыққа,Алматы қаласы,,,9.1
2012,100 000 халыққа,,қала,,7.15
2012,100 000 халыққа,Ақмола,қала,,7.58
2012,100 000 халыққа,Ақтөбе,қала,,5.12
2012,100 000 халыққа,Алматы,қала,,8.25
2012,100 000 халыққа,Атырау,қала,,2.65
2012,100 000 халыққа,Батыс Қазақстан,қала,,4.66
2012,100 000 халыққа,Жамбыл,қала,,7.29
2012,100 000 халыққа,Қарағанды,қала,,11.73
2012,100 000 халыққа,Қостанай,қала,,11.59
2012,100 000 халыққа,Қызылорда,қала,,0.33
2012,100 000 халыққа,Маңғыстау,қала,,1.05
2012,100 000 халыққа,Оңтүстік Қазақстан,қала,,3.09
2012,100 000 халыққа,Павлодар,қала,,7.94
2012,100 000 халыққа,Солтүстік Қазақстан,қала,,5.44
2012,100 000 халыққа,Шығыс Қазақстан,қала,,7.37
2012,100 000 халыққа,Нұр-Сұлтан қаласы,қала,,7.63
2012,100 000 халыққа,Алматы қаласы,қала,,9.1
2012,100 000 халыққа,,ауыл,,4.26
2012,100 000 халыққа,Ақмола,ауыл,,9.51
2012,100 000 халыққа,Ақтөбе,ауыл,,2.31
2012,100 000 халыққа,Алматы,ауыл,,5.2
2012,100 000 халыққа,Атырау,ауыл,,3.51
2012,100 000 халыққа,Батыс Қазақстан,ауыл,,4.13
2012,100 000 халыққа,Жамбыл,ауыл,,5.02
2012,100 000 халыққа,Қарағанды,ауыл,,8.49
2012,100 000 халыққа,Қостанай,ауыл,,7.65
2012,100 000 халыққа,Қызылорда,ауыл,,0.73
2012,100 000 халыққа,Маңғыстау,ауыл,,1.1
2012,100 000 халыққа,Оңтүстік Қазақстан,ауыл,,1.12
2012,100 000 халыққа,Павлодар,ауыл,,6.47
2012,100 000 халыққа,Солтүстік Қазақстан,ауыл,,2.33
2012,100 000 халыққа,Шығыс Қазақстан,ауыл,,7.23
2012,100 000 халыққа,,,ерлер,8.86
2012,100 000 халыққа,Ақмола,,ерлер,13.01
2012,100 000 халыққа,Ақтөбе,,ерлер,5.51
2012,100 000 халыққа,Алматы,,ерлер,8.34
2012,100 000 халыққа,Атырау,,ерлер,4.46
2012,100 000 халыққа,Батыс Қазақстан,,ерлер,7.07
2012,100 000 халыққа,Жамбыл,,ерлер,8.27
2012,100 000 халыққа,Қарағанды,,ерлер,17.43
2012,100 000 халыққа,Қостанай,,ерлер,14.69
2012,100 000 халыққа,Қызылорда,,ерлер,0.83
2012,100 000 халыққа,Маңғыстау,,ерлер,1.81
2012,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,2.74
2012,100 000 халыққа,Павлодар,,ерлер,11.93
2012,100 000 халыққа,Солтүстік Қазақстан,,ерлер,5.41
2012,100 000 халыққа,Шығыс Қазақстан,,ерлер,10.71
2012,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,11.43
2012,100 000 халыққа,Алматы қаласы,,ерлер,16.36
2012,100 000 халыққа,,қала,ерлер,11.07
2012,100 000 халыққа,Ақмола,қала,ерлер,11.83
2012,100 000 халыққа,Ақтөбе,қала,ерлер,6.53
2012,100 000 халыққа,Алматы,қала,ерлер,9.38
2012,100 000 халыққа,Атырау,қала,ерлер,3.17
2012,100 000 халыққа,Батыс Қазақстан,қала,ерлер,7.93
2012,100 000 халыққа,Жамбыл,қала,ерлер,9.97
2012,100 000 халыққа,Қарағанды,қала,ерлер,18.8
2012,100 000 халыққа,Қостанай,қала,ерлер,17.07
2012,100 000 халыққа,Қызылорда,қала,ерлер,0.67
2012,100 000 халыққа,Маңғыстау,қала,ерлер,1.44
2012,100 000 халыққа,Оңтүстік Қазақстан,қала,ерлер,4.6
2012,100 000 халыққа,Павлодар,қала,ерлер,13.47
2012,100 000 халыққа,Солтүстік Қазақстан,қала,ерлер,9.25
2012,100 000 халыққа,Шығыс Қазақстан,қала,ерлер,10.96
2012,100 000 халыққа,Нұр-Сұлтан қаласы,қала,ерлер,11.43
2012,100 000 халыққа,Алматы қаласы,қала,ерлер,16.36
2012,100 000 халыққа,,ауыл,ерлер,6.36
2012,100 000 халыққа,Ақмола,ауыл,ерлер,13.99
2012,100 000 халыққа,Ақтөбе,ауыл,ерлер,3.96
2012,100 000 халыққа,Алматы,ауыл,ерлер,8.04
2012,100 000 халыққа,Атырау,ауыл,ерлер,5.59
2012,100 000 халыққа,Батыс Қазақстан,ауыл,ерлер,6.32
2012,100 000 халыққа,Жамбыл,ауыл,ерлер,7.21
2012,100 000 халыққа,Қарағанды,ауыл,ерлер,12.84
2012,100 000 халыққа,Қостанай,ауыл,ерлер,12.37
2012,100 000 халыққа,Қызылорда,ауыл,ерлер,0.95
2012,100 000 халыққа,Маңғыстау,ауыл,ерлер,2.18
2012,100 000 халыққа,Оңтүстік Қазақстан,ауыл,ерлер,1.6
2012,100 000 халыққа,Павлодар,ауыл,ерлер,8.72
2012,100 000 халыққа,Солтүстік Қазақстан,ауыл,ерлер,2.96
2012,100 000 халыққа,Шығыс Қазақстан,ауыл,ерлер,10.38
2012,100 000 халыққа,,,әйелдер,3.03
2012,100 000 халыққа,Ақмола,,әйелдер,4.49
2012,100 000 халыққа,Ақтөбе,,әйелдер,2.68
2012,100 000 халыққа,Алматы,,әйелдер,3.57
2012,100 000 халыққа,Атырау,,әйелдер,1.79
2012,100 000 халыққа,Батыс Қазақстан,,әйелдер,1.89
2012,100 000 халыққа,Жамбыл,,әйелдер,3.68
2012,100 000 халыққа,Қарағанды,,әйелдер,5.29
2012,100 000 халыққа,Қостанай,,әйелдер,5.17
2012,100 000 халыққа,Қызылорда,,әйелдер,0.28
2012,100 000 халыққа,Маңғыстау,,әйелдер,0.36
2012,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,1.05
2012,100 000 халыққа,Павлодар,,әйелдер,3.53
2012,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,1.97
2012,100 000 халыққа,Шығыс Қазақстан,,әйелдер,4.24
2012,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,4.07
2012,100 000 халыққа,Алматы қаласы,,әйелдер,3.02
2012,100 000 халыққа,,қала,әйелдер,3.7
2012,100 000 халыққа,Ақмола,қала,әйелдер,3.84
2012,100 000 халыққа,Ақтөбе,қала,әйелдер,3.87
2012,100 000 халыққа,Алматы,қала,әйелдер,7.23
2012,100 000 халыққа,Атырау,қала,әйелдер,2.17
2012,100 000 халыққа,Батыс Қазақстан,қала,әйелдер,1.86
2012,100 000 халыққа,Жамбыл,қала,әйелдер,4.9
2012,100 000 халыққа,Қарағанды,қала,әйелдер,5.6
2012,100 000 халыққа,Қостанай,қала,әйелдер,6.98
2012,100 000 халыққа,Қызылорда,қала,әйелдер,0.0
2012,100 000 халыққа,Маңғыстау,қала,әйелдер,0.68
2012,100 000 халыққа,Оңтүстік Қазақстан,қала,әйелдер,1.68
2012,100 000 халыққа,Павлодар,қала,әйелдер,3.23
2012,100 000 халыққа,Солтүстік Қазақстан,қала,әйелдер,2.29
2012,100 000 халыққа,Шығыс Қазақстан,қала,әйелдер,4.32
2012,100 000 халыққа,Нұр-Сұлтан қаласы,қала,әйелдер,4.07
2012,100 000 халыққа,Алматы қаласы,қала,әйелдер,3.02
2012,100 000 халыққа,,ауыл,әйелдер,2.16
2012,100 000 халыққа,Ақмола,ауыл,әйелдер,5.1
2012,100 000 халыққа,Ақтөбе,ауыл,әйелдер,0.66
2012,100 000 халыққа,Алматы,ауыл,әйелдер,2.41
2012,100 000 халыққа,Атырау,ауыл,әйелдер,1.41
2012,100 000 халыққа,Батыс Қазақстан,ауыл,әйелдер,1.91
2012,100 000 халыққа,Жамбыл,ауыл,әйелдер,2.82
2012,100 000 халыққа,Қарағанды,ауыл,әйелдер,4.09
2012,100 000 халыққа,Қостанай,ауыл,әйелдер,3.17
2012,100 000 халыққа,Қызылорда,ауыл,әйелдер,0.49
2012,100 000 халыққа,Маңғыстау,ауыл,әйелдер,0.0
2012,100 000 халыққа,Оңтүстік Қазақстан,ауыл,әйелдер,0.63
2012,100 000 халыққа,Павлодар,ауыл,әйелдер,4.27
2012,100 000 халыққа,Солтүстік Қазақстан,ауыл,әйелдер,1.73
2012,100 000 халыққа,Шығыс Қазақстан,ауыл,әйелдер,4.11
2013,100 000 халыққа,,,,4.63
2013,100 000 халыққа,Ақмола,,,6.4
2013,100 000 халыққа,Ақтөбе,,,3.24
2013,100 000 халыққа,Алматы,,,4.17
2013,100 000 халыққа,Атырау,,,2.32
2013,100 000 халыққа,Батыс Қазақстан,,,3.7
2013,100 000 халыққа,Жамбыл,,,7.33
2013,100 000 халыққа,Қарағанды,,,6.59
2013,100 000 халыққа,Қостанай,,,8.29
