Year,UNIT_MEASURE,Өңірлер,Аймақ,Жынысы,Value
2011,100 000 халыққа,Алматы,қала,,26.72
2011,100 000 халыққа,Атырау,қала,,21.37
2011,100 000 халыққа,Батыс Қазақстан,қала,,20.78
2011,100 000 халыққа,Жамбыл,қала,,29.59
2011,100 000 халыққа,Қарағанды,қала,,16.23
2011,100 000 халыққа,Қостанай,қала,,10.34
2011,100 000 халыққа,Қызылорда,қала,,14.39
2011,100 000 халыққа,Маңғыстау,қала,,20.08
2011,100 000 халыққа,Оңтүстік Қазақстан,қала,,26.26
2011,100 000 халыққа,Павлодар,қала,,13.45
2011,100 000 халыққа,Солтүстік Қазақстан,қала,,10.47
2011,100 000 халыққа,Шығыс Қазақстан,қала,,15.8
2011,100 000 халыққа,Нұр-Сұлтан қаласы,қала,,10.28
2011,100 000 халыққа,Алматы қаласы,қала,,14.11
2011,100 000 халыққа,,ауыл,,22.01
2011,100 000 халыққа,Ақмола,ауыл,,16.4
2011,100 000 халыққа,Ақтөбе,ауыл,,16.98
2011,100 000 халыққа,Алматы,ауыл,,26.7
2011,100 000 халыққа,Атырау,ауыл,,19.99
2011,100 000 халыққа,Батыс Қазақстан,ауыл,,13.89
2011,100 000 халыққа,Жамбыл,ауыл,,30.86
2011,100 000 халыққа,Қарағанды,ауыл,,16.92
2011,100 000 халыққа,Қостанай,ауыл,,12.39
2011,100 000 халыққа,Қызылорда,ауыл,,21.58
2011,100 000 халыққа,Маңғыстау,ауыл,,12.49
2011,100 000 халыққа,Оңтүстік Қазақстан,ауыл,,27.7
2011,100 000 халыққа,Павлодар,ауыл,,23.13
2011,100 000 халыққа,Солтүстік Қазақстан,ауыл,,12.65
2011,100 000 халыққа,Шығыс Қазақстан,ауыл,,16.54
2011,100 000 халыққа,,,ерлер,28.78
2011,100 000 халыққа,Ақмола,,ерлер,24.34
2011,100 000 халыққа,Ақтөбе,,ерлер,20.2
2011,100 000 халыққа,Алматы,,ерлер,38.67
2011,100 000 халыққа,Атырау,,ерлер,29.24
2011,100 000 халыққа,Батыс Қазақстан,,ерлер,25.46
2011,100 000 халыққа,Жамбыл,,ерлер,45.79
2011,100 000 халыққа,Қарағанды,,ерлер,26.1
2011,100 000 халыққа,Қостанай,,ерлер,18.05
2011,100 000 халыққа,Қызылорда,,ерлер,26.94
2011,100 000 халыққа,Маңғыстау,,ерлер,22.61
2011,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,39.96
2011,100 000 халыққа,Павлодар,,ерлер,26.76
2011,100 000 халыққа,Солтүстік Қазақстан,,ерлер,16.83
2011,100 000 халыққа,Шығыс Қазақстан,,ерлер,24.41
2011,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,15.47
2011,100 000 халыққа,Алматы қаласы,,ерлер,18.81
2011,100 000 халыққа,,қала,ерлер,25.11
2011,100 000 халыққа,Ақмола,қала,ерлер,20.63
2011,100 000 халыққа,Ақтөбе,қала,ерлер,16.79
2011,100 000 халыққа,Алматы,қала,ерлер,38.62
2011,100 000 халыққа,Атырау,қала,ерлер,30.12
2011,100 000 халыққа,Батыс Қазақстан,қала,ерлер,32.37
2011,100 000 халыққа,Жамбыл,қала,ерлер,46.71
2011,100 000 халыққа,Қарағанды,қала,ерлер,25.83
2011,100 000 халыққа,Қостанай,қала,ерлер,15.26
2011,100 000 халыққа,Қызылорда,қала,ерлер,19.24
2011,100 000 халыққа,Маңғыстау,қала,ерлер,28.01
2011,100 000 халыққа,Оңтүстік Қазақстан,қала,ерлер,38.85
2011,100 000 халыққа,Павлодар,қала,ерлер,20.76
2011,100 000 халыққа,Солтүстік Қазақстан,қала,ерлер,11.12
2011,100 000 халыққа,Шығыс Қазақстан,қала,ерлер,23.12
2011,100 000 халыққа,Нұр-Сұлтан қаласы,қала,ерлер,15.47
2011,100 000 халыққа,Алматы қаласы,қала,ерлер,18.81
2011,100 000 халыққа,,ауыл,ерлер,32.95
2011,100 000 халыққа,Ақмола,ауыл,ерлер,27.41
2011,100 000 халыққа,Ақтөбе,ауыл,ерлер,25.35
2011,100 000 халыққа,Алматы,ауыл,ерлер,38.69
2011,100 000 халыққа,Атырау,ауыл,ерлер,28.46
2011,100 000 халыққа,Батыс Қазақстан,ауыл,ерлер,19.54
2011,100 000 халыққа,Жамбыл,ауыл,ерлер,45.2
2011,100 000 халыққа,Қарағанды,ауыл,ерлер,26.98
2011,100 000 халыққа,Қостанай,ауыл,ерлер,20.72
2011,100 000 халыққа,Қызылорда,ауыл,ерлер,32.36
2011,100 000 халыққа,Маңғыстау,ауыл,ерлер,16.96
2011,100 000 халыққа,Оңтүстік Қазақстан,ауыл,ерлер,40.64
2011,100 000 халыққа,Павлодар,ауыл,ерлер,39.02
2011,100 000 халыққа,Солтүстік Қазақстан,ауыл,ерлер,20.42
2011,100 000 халыққа,Шығыс Қазақстан,ауыл,ерлер,26.07
2011,100 000 халыққа,,,әйелдер,10.53
2011,100 000 халыққа,Ақмола,,әйелдер,7.12
2011,100 000 халыққа,Ақтөбе,,әйелдер,8.38
2011,100 000 халыққа,Алматы,,әйелдер,15.17
2011,100 000 халыққа,Атырау,,әйелдер,12.4
2011,100 000 халыққа,Батыс Қазақстан,,әйелдер,9.5
2011,100 000 халыққа,Жамбыл,,әйелдер,15.62
2011,100 000 халыққа,Қарағанды,,әйелдер,7.69
2011,100 000 халыққа,Қостанай,,әйелдер,5.38
2011,100 000 халыққа,Қызылорда,,әйелдер,10.17
2011,100 000 халыққа,Маңғыстау,,әйелдер,10.38
2011,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,14.57
2011,100 000 халыққа,Павлодар,,әйелдер,7.33
2011,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,7.16
2011,100 000 халыққа,Шығыс Қазақстан,,әйелдер,8.59
2011,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,5.39
2011,100 000 халыққа,Алматы қаласы,,әйелдер,10.16
2011,100 000 халыққа,,қала,әйелдер,10.08
2011,100 000 халыққа,Ақмола,қала,әйелдер,8.79
2011,100 000 халыққа,Ақтөбе,қала,әйелдер,8.23
2011,100 000 халыққа,Алматы,қала,әйелдер,15.96
2011,100 000 халыққа,Атырау,қала,әйелдер,13.37
2011,100 000 халыққа,Батыс Қазақстан,қала,әйелдер,10.78
2011,100 000 халыққа,Жамбыл,қала,әйелдер,14.33
2011,100 000 халыққа,Қарағанды,қала,әйелдер,7.92
2011,100 000 халыққа,Қостанай,қала,әйелдер,6.21
2011,100 000 халыққа,Қызылорда,қала,әйелдер,9.78
2011,100 000 халыққа,Маңғыстау,қала,әйелдер,12.57
2011,100 000 халыққа,Оңтүстік Қазақстан,қала,әйелдер,14.6
2011,100 000 халыққа,Павлодар,қала,әйелдер,7.21
2011,100 000 халыққа,Солтүстік Қазақстан,қала,әйелдер,9.94
2011,100 000 халыққа,Шығыс Қазақстан,қала,әйелдер,9.59
2011,100 000 халыққа,Нұр-Сұлтан қаласы,қала,әйелдер,5.39
2011,100 000 халыққа,Алматы қаласы,қала,әйелдер,10.16
2011,100 000 халыққа,,ауыл,әйелдер,11.11
2011,100 000 халыққа,Ақмола,ауыл,әйелдер,5.59
2011,100 000 халыққа,Ақтөбе,ауыл,әйелдер,8.64
2011,100 000 халыққа,Алматы,ауыл,әйелдер,14.92
2011,100 000 халыққа,Атырау,ауыл,әйелдер,11.47
2011,100 000 халыққа,Батыс Қазақстан,ауыл,әйелдер,8.22
2011,100 000 халыққа,Жамбыл,ауыл,әйелдер,16.54
2011,100 000 халыққа,Қарағанды,ауыл,әйелдер,6.79
2011,100 000 халыққа,Қостанай,ауыл,әйелдер,4.48
2011,100 000 халыққа,Қызылорда,ауыл,әйелдер,10.46
2011,100 000 халыққа,Маңғыстау,ауыл,әйелдер,7.91
2011,100 000 халыққа,Оңтүстік Қазақстан,ауыл,әйелдер,14.56
2011,100 000 халыққа,Павлодар,ауыл,әйелдер,7.62
2011,100 000 халыққа,Солтүстік Қазақстан,ауыл,әйелдер,5.1
2011,100 000 халыққа,Шығыс Қазақстан,ауыл,әйелдер,7.12
2012,100 000 халыққа,,,,19.11
2012,100 000 халыққа,Ақмола,,,14.89
2012,100 000 халыққа,Ақтөбе,,,17.19
2012,100 000 халыққа,Алматы,,,26.61
2012,100 000 халыққа,Атырау,,,20.4
2012,100 000 халыққа,Батыс Қазақстан,,,18.86
2012,100 000 халыққа,Жамбыл,,,27.76
2012,100 000 халыққа,Қарағанды,,,21.32
2012,100 000 халыққа,Қостанай,,,11.93
2012,100 000 халыққа,Қызылорда,,,19.17
2012,100 000 халыққа,Маңғыстау,,,16.34
2012,100 000 халыққа,Оңтүстік Қазақстан,,,22.64
2012,100 000 халыққа,Павлодар,,,14.97
2012,100 000 халыққа,Солтүстік Қазақстан,,,12.548647496458877
2012,100 000 халыққа,Шығыс Қазақстан,,,16.49
2012,100 000 халыққа,Нұр-Сұлтан қаласы,,,11.05
2012,100 000 халыққа,Алматы қаласы,,,14.02
2012,100 000 халыққа,,қала,,16.57
2012,100 000 халыққа,Ақмола,қала,,13.99
2012,100 000 халыққа,Ақтөбе,қала,,14.96
2012,100 000 халыққа,Алматы,қала,,27.66
2012,100 000 халыққа,Атырау,қала,,23.45
2012,100 000 халыққа,Батыс Қазақстан,қала,,21.33
2012,100 000 халыққа,Жамбыл,қала,,25.65
2012,100 000 халыққа,Қарағанды,қала,,18.11
2012,100 000 халыққа,Қостанай,қала,,7.58
2012,100 000 халыққа,Қызылорда,қала,,19.28
2012,100 000 халыққа,Маңғыстау,қала,,15.45
2012,100 000 халыққа,Оңтүстік Қазақстан,қала,,20.73
2012,100 000 халыққа,Павлодар,қала,,14.91
2012,100 000 халыққа,Солтүстік Қазақстан,қала,,10.46
2012,100 000 халыққа,Шығыс Қазақстан,қала,,13.39
2012,100 000 халыққа,Нұр-Сұлтан қаласы,қала,,11.05
2012,100 000 халыққа,Алматы қаласы,қала,,14.02
2012,100 000 халыққа,,ауыл,,22.19
2012,100 000 халыққа,Ақмола,ауыл,,15.68
2012,100 000 халыққа,Ақтөбе,ауыл,,20.77
2012,100 000 халыққа,Алматы,ауыл,,26.29
2012,100 000 халыққа,Атырау,ауыл,,17.56
2012,100 000 халыққа,Батыс Қазақстан,ауыл,,16.51
2012,100 000 халыққа,Жамбыл,ауыл,,29.16
2012,100 000 халыққа,Қарағанды,ауыл,,32.93
2012,100 000 халыққа,Қостанай,ауыл,,16.47
2012,100 000 халыққа,Қызылорда,ауыл,,19.09
2012,100 000 халыққа,Маңғыстау,ауыл,,17.28
2012,100 000 халыққа,Оңтүстік Қазақстан,ауыл,,23.87
2012,100 000 халыққа,Павлодар,ауыл,,15.1
2012,100 000 халыққа,Солтүстік Қазақстан,ауыл,,14.0
2012,100 000 халыққа,Шығыс Қазақстан,ауыл,,20.83
2012,100 000 халыққа,,,ерлер,29.25
2012,100 000 халыққа,Ақмола,,ерлер,23.76
2012,100 000 халыққа,Ақтөбе,,ерлер,27.55
2012,100 000 халыққа,Алматы,,ерлер,39.08
2012,100 000 халыққа,Атырау,,ерлер,28.6
2012,100 000 халыққа,Батыс Қазақстан,,ерлер,24.92
2012,100 000 халыққа,Жамбыл,,ерлер,42.51
2012,100 000 халыққа,Қарағанды,,ерлер,32.37
2012,100 000 халыққа,Қостанай,,ерлер,20.46
2012,100 000 халыққа,Қызылорда,,ерлер,30.6
2012,100 000 халыққа,Маңғыстау,,ерлер,23.16
2012,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,33.58
2012,100 000 халыққа,Павлодар,,ерлер,24.42
2012,100 000 халыққа,Солтүстік Қазақстан,,ерлер,19.85
2012,100 000 халыққа,Шығыс Қазақстан,,ерлер,28.51
2012,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,15.78
2012,100 000 халыққа,Алматы қаласы,,ерлер,21.31
2012,100 000 халыққа,,қала,ерлер,25.41
2012,100 000 халыққа,Ақмола,қала,ерлер,22.42
2012,100 000 халыққа,Ақтөбе,қала,ерлер,24.38
2012,100 000 халыққа,Алматы,қала,ерлер,42.69
2012,100 000 халыққа,Атырау,қала,ерлер,35.66
2012,100 000 халыққа,Батыс Қазақстан,қала,ерлер,30.27
2012,100 000 халыққа,Жамбыл,қала,ерлер,38.87
2012,100 000 халыққа,Қарағанды,қала,ерлер,27.3
2012,100 000 халыққа,Қостанай,қала,ерлер,13.65
2012,100 000 халыққа,Қызылорда,қала,ерлер,29.49
2012,100 000 халыққа,Маңғыстау,қала,ерлер,22.35
2012,100 000 халыққа,Оңтүстік Қазақстан,қала,ерлер,29.01
2012,100 000 халыққа,Павлодар,қала,ерлер,24.42
2012,100 000 халыққа,Солтүстік Қазақстан,қала,ерлер,16.66
2012,100 000 халыққа,Шығыс Қазақстан,қала,ерлер,23.53
2012,100 000 халыққа,Нұр-Сұлтан қаласы,қала,ерлер,15.78
2012,100 000 халыққа,Алматы қаласы,қала,ерлер,21.31
2012,100 000 халыққа,,ауыл,ерлер,33.61
2012,100 000 халыққа,Ақмола,ауыл,ерлер,24.87
2012,100 000 халыққа,Ақтөбе,ауыл,ерлер,32.37
2012,100 000 халыққа,Алматы,ауыл,ерлер,38.03
2012,100 000 халыққа,Атырау,ауыл,ерлер,22.38
2012,100 000 халыққа,Батыс Қазақстан,ауыл,ерлер,20.23
2012,100 000 халыққа,Жамбыл,ауыл,ерлер,44.8
2012,100 000 халыққа,Қарағанды,ауыл,ерлер,49.33
2012,100 000 халыққа,Қостанай,ауыл,ерлер,27.11
2012,100 000 халыққа,Қызылорда,ауыл,ерлер,31.39
2012,100 000 халыққа,Маңғыстау,ауыл,ерлер,23.97
2012,100 000 халыққа,Оңтүстік Қазақстан,ауыл,ерлер,36.39
2012,100 000 халыққа,Павлодар,ауыл,ерлер,24.43
2012,100 000 халыққа,Солтүстік Қазақстан,ауыл,ерлер,21.89
2012,100 000 халыққа,Шығыс Қазақстан,ауыл,ерлер,34.96
2012,100 000 халыққа,,,әйелдер,9.66
2012,100 000 халыққа,Ақмола,,әйелдер,6.6
2012,100 000 халыққа,Ақтөбе,,әйелдер,7.56
2012,100 000 халыққа,Алматы,,әйелдер,14.58
2012,100 000 халыққа,Атырау,,әйелдер,12.51
2012,100 000 халыққа,Батыс Қазақстан,,әйелдер,13.2
2012,100 000 халыққа,Жамбыл,,әйелдер,13.63
2012,100 000 халыққа,Қарағанды,,әйелдер,11.42
2012,100 000 халыққа,Қостанай,,әйелдер,4.31
2012,100 000 халыққа,Қызылорда,,әйелдер,7.77
2012,100 000 халыққа,Маңғыстау,,әйелдер,9.63
2012,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,11.89
2012,100 000 халыққа,Павлодар,,әйелдер,6.56
2012,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,5.91
2012,100 000 халыққа,Шығыс Қазақстан,,әйелдер,5.6
2012,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,6.62
2012,100 000 халыққа,Алматы қаласы,,әйелдер,7.92
2012,100 000 халыққа,,қала,әйелдер,8.79
2012,100 000 халыққа,Ақмола,қала,әйелдер,6.58
2012,100 000 халыққа,Ақтөбе,қала,әйелдер,6.59
2012,100 000 халыққа,Алматы,қала,әйелдер,14.04
2012,100 000 халыққа,Атырау,қала,әйелдер,12.3
2012,100 000 халыққа,Батыс Қазақстан,қала,әйелдер,13.63
2012,100 000 халыққа,Жамбыл,қала,әйелдер,13.82
2012,100 000 халыққа,Қарағанды,қала,әйелдер,10.15
2012,100 000 халыққа,Қостанай,қала,әйелдер,2.46
2012,100 000 халыққа,Қызылорда,қала,әйелдер,9.57
2012,100 000 халыққа,Маңғыстау,қала,әйелдер,8.9
2012,100 000 халыққа,Оңтүстік Қазақстан,қала,әйелдер,13.03
2012,100 000 халыққа,Павлодар,қала,әйелдер,6.81
2012,100 000 халыққа,Солтүстік Қазақстан,қала,әйелдер,5.35
2012,100 000 халыққа,Шығыс Қазақстан,қала,әйелдер,4.78
2012,100 000 халыққа,Нұр-Сұлтан қаласы,қала,әйелдер,6.62
2012,100 000 халыққа,Алматы қаласы,қала,әйелдер,7.92
2012,100 000 халыққа,,ауыл,әйелдер,10.79
2012,100 000 халыққа,Ақмола,ауыл,әйелдер,6.63
2012,100 000 халыққа,Ақтөбе,ауыл,әйелдер,9.22
2012,100 000 халыққа,Алматы,ауыл,әйелдер,14.75
2012,100 000 халыққа,Атырау,ауыл,әйелдер,12.71
2012,100 000 халыққа,Батыс Қазақстан,ауыл,әйелдер,12.75
2012,100 000 халыққа,Жамбыл,ауыл,әйелдер,13.5
2012,100 000 халыққа,Қарағанды,ауыл,әйелдер,16.37
2012,100 000 халыққа,Қостанай,ауыл,әйелдер,6.34
2012,100 000 халыққа,Қызылорда,ауыл,әйелдер,6.39
2012,100 000 халыққа,Маңғыстау,ауыл,әйелдер,10.43
2012,100 000 халыққа,Оңтүстік Қазақстан,ауыл,әйелдер,11.13
2012,100 000 халыққа,Павлодар,ауыл,әйелдер,5.98
2012,100 000 халыққа,Солтүстік Қазақстан,ауыл,әйелдер,6.33
2012,100 000 халыққа,Шығыс Қазақстан,ауыл,әйелдер,6.85
2013,100 000 халыққа,,,,19.08
2013,100 000 халыққа,Ақмола,,,16.21
2013,100 000 халыққа,Ақтөбе,,,19.19
2013,100 000 халыққа,Алматы,,,28.54
2013,100 000 халыққа,Атырау,,,20.3
2013,100 000 халыққа,Батыс Қазақстан,,,18.36
2013,100 000 халыққа,Жамбыл,,,26.55
2013,100 000 халыққа,Қарағанды,,,19.32
2013,100 000 халыққа,Қостанай,,,13.4
