Year,UNIT_MEASURE,Өңірлер,Аймақ,Жынысы,Value
2011,100 000 халыққа,Жамбыл,ауыл,,1.27
2011,100 000 халыққа,Қарағанды,ауыл,,2.03
2011,100 000 халыққа,Қостанай,ауыл,,0.0
2011,100 000 халыққа,Қызылорда,ауыл,,2.45
2011,100 000 халыққа,Маңғыстау,ауыл,,1.17
2011,100 000 халыққа,Оңтүстік Қазақстан,ауыл,,0.44
2011,100 000 халыққа,Павлодар,ауыл,,0.0
2011,100 000 халыққа,Солтүстік Қазақстан,ауыл,,0.57
2011,100 000 халыққа,Шығыс Қазақстан,ауыл,,3.07
2011,100 000 халыққа,,,ерлер,1.05
2011,100 000 халыққа,Ақмола,,ерлер,0.57
2011,100 000 халыққа,Ақтөбе,,ерлер,0.53
2011,100 000 халыққа,Алматы,,ерлер,2.26
2011,100 000 халыққа,Атырау,,ерлер,0.38
2011,100 000 халыққа,Батыс Қазақстан,,ерлер,0.0
2011,100 000 халыққа,Жамбыл,,ерлер,1.36
2011,100 000 халыққа,Қарағанды,,ерлер,0.63
2011,100 000 халыққа,Қостанай,,ерлер,0.0
2011,100 000 халыққа,Қызылорда,,ерлер,2.27
2011,100 000 халыққа,Маңғыстау,,ерлер,1.13
2011,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,1.79
2011,100 000 халыққа,Павлодар,,ерлер,0.28
2011,100 000 халыққа,Солтүстік Қазақстан,,ерлер,0.36
2011,100 000 халыққа,Шығыс Қазақстан,,ерлер,1.51
2011,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,0.0
2011,100 000 халыққа,Алматы қаласы,,ерлер,0.15
2011,100 000 халыққа,,қала,ерлер,1.13
2011,100 000 халыққа,Ақмола,қала,ерлер,0.63
2011,100 000 халыққа,Ақтөбе,қала,ерлер,0.88
2011,100 000 халыққа,Алматы,қала,ерлер,4.77
2011,100 000 халыққа,Атырау,қала,ерлер,0.0
2011,100 000 халыққа,Батыс Қазақстан,қала,ерлер,0.0
2011,100 000 халыққа,Жамбыл,қала,ерлер,2.01
2011,100 000 халыққа,Қарағанды,қала,ерлер,0.41
2011,100 000 халыққа,Қостанай,қала,ерлер,0.0
2011,100 000 халыққа,Қызылорда,қала,ерлер,0.69
2011,100 000 халыққа,Маңғыстау,қала,ерлер,0.0
2011,100 000 халыққа,Оңтүстік Қазақстан,қала,ерлер,3.88
2011,100 000 халыққа,Павлодар,қала,ерлер,0.42
2011,100 000 халыққа,Солтүстік Қазақстан,қала,ерлер,0.0
2011,100 000 халыққа,Шығыс Қазақстан,қала,ерлер,1.88
2011,100 000 халыққа,Нұр-Сұлтан қаласы,қала,ерлер,0.0
2011,100 000 халыққа,Алматы қаласы,қала,ерлер,0.15
2011,100 000 халыққа,,ауыл,ерлер,0.96
2011,100 000 халыққа,Ақмола,ауыл,ерлер,0.52
2011,100 000 халыққа,Ақтөбе,ауыл,ерлер,0.0
2011,100 000 халыққа,Алматы,ауыл,ерлер,1.53
2011,100 000 халыққа,Атырау,ауыл,ерлер,0.71
2011,100 000 халыққа,Батыс Қазақстан,ауыл,ерлер,0.0
2011,100 000 халыққа,Жамбыл,ауыл,ерлер,0.95
2011,100 000 халыққа,Қарағанды,ауыл,ерлер,1.35
2011,100 000 халыққа,Қостанай,ауыл,ерлер,0.0
2011,100 000 халыққа,Қызылорда,ауыл,ерлер,3.38
2011,100 000 халыққа,Маңғыстау,ауыл,ерлер,2.31
2011,100 000 халыққа,Оңтүстік Қазақстан,ауыл,ерлер,0.5
2011,100 000 халыққа,Павлодар,ауыл,ерлер,0.0
2011,100 000 халыққа,Солтүстік Қазақстан,ауыл,ерлер,0.58
2011,100 000 халыққа,Шығыс Қазақстан,ауыл,ерлер,1.03
2011,100 000 халыққа,,,әйелдер,1.1
2011,100 000 халыққа,Ақмола,,әйелдер,0.0
2011,100 000 халыққа,Ақтөбе,,әйелдер,0.25
2011,100 000 халыққа,Алматы,,әйелдер,2.7
2011,100 000 халыққа,Атырау,,әйелдер,0.36
2011,100 000 халыққа,Батыс Қазақстан,,әйелдер,0.32
2011,100 000 халыққа,Жамбыл,,әйелдер,1.49
2011,100 000 халыққа,Қарағанды,,әйелдер,1.12
2011,100 000 халыққа,Қостанай,,әйелдер,0.0
2011,100 000 халыққа,Қызылорда,,әйелдер,1.41
2011,100 000 халыққа,Маңғыстау,,әйелдер,0.37
2011,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,0.84
2011,100 000 халыққа,Павлодар,,әйелдер,0.25
2011,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,0.33
2011,100 000 халыққа,Шығыс Қазақстан,,әйелдер,3.82
2011,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,0.27
2011,100 000 халыққа,Алматы қаласы,,әйелдер,0.13
2011,100 000 халыққа,,қала,әйелдер,1.02
2011,100 000 халыққа,Ақмола,қала,әйелдер,0.0
2011,100 000 халыққа,Ақтөбе,қала,әйелдер,0.39
2011,100 000 халыққа,Алматы,қала,әйелдер,5.61
2011,100 000 халыққа,Атырау,қала,әйелдер,0.74
2011,100 000 халыққа,Батыс Қазақстан,қала,әйелдер,0.0
2011,100 000 халыққа,Жамбыл,қала,әйелдер,1.34
2011,100 000 халыққа,Қарағанды,қала,әйелдер,0.7
2011,100 000 халыққа,Қостанай,қала,әйелдер,0.0
2011,100 000 халыққа,Қызылорда,қала,әйелдер,1.3
2011,100 000 халыққа,Маңғыстау,қала,әйелдер,0.7
2011,100 000 халыққа,Оңтүстік Қазақстан,қала,әйелдер,1.52
2011,100 000 халыққа,Павлодар,қала,әйелдер,0.36
2011,100 000 халыққа,Солтүстік Қазақстан,қала,әйелдер,0.0
2011,100 000 халыққа,Шығыс Қазақстан,қала,әйелдер,2.97
2011,100 000 халыққа,Нұр-Сұлтан қаласы,қала,әйелдер,0.27
2011,100 000 халыққа,Алматы қаласы,қала,әйелдер,0.13
2011,100 000 халыққа,,ауыл,әйелдер,1.2
2011,100 000 халыққа,Ақмола,ауыл,әйелдер,0.0
2011,100 000 халыққа,Ақтөбе,ауыл,әйелдер,0.0
2011,100 000 халыққа,Алматы,ауыл,әйелдер,1.78
2011,100 000 халыққа,Атырау,ауыл,әйелдер,0.0
2011,100 000 халыққа,Батыс Қазақстан,ауыл,әйелдер,0.63
2011,100 000 халыққа,Жамбыл,ауыл,әйелдер,1.59
2011,100 000 халыққа,Қарағанды,ауыл,әйелдер,2.72
2011,100 000 халыққа,Қостанай,ауыл,әйелдер,0.0
2011,100 000 халыққа,Қызылорда,ауыл,әйелдер,1.49
2011,100 000 халыққа,Маңғыстау,ауыл,әйелдер,0.0
2011,100 000 халыққа,Оңтүстік Қазақстан,ауыл,әйелдер,0.38
2011,100 000 халыққа,Павлодар,ауыл,әйелдер,0.0
2011,100 000 халыққа,Солтүстік Қазақстан,ауыл,әйелдер,0.57
2011,100 000 халыққа,Шығыс Қазақстан,ауыл,әйелдер,5.08
2012,100 000 халыққа,,,,0.58
2012,100 000 халыққа,Ақмола,,,0.55
2012,100 000 халыққа,Ақтөбе,,,0.13
2012,100 000 халыққа,Алматы,,,0.21
2012,100 000 халыққа,Атырау,,,0.91
2012,100 000 халыққа,Батыс Қазақстан,,,0.65
2012,100 000 халыққа,Жамбыл,,,0.66
2012,100 000 халыққа,Қарағанды,,,1.4
2012,100 000 халыққа,Қостанай,,,0.34
2012,100 000 халыққа,Қызылорда,,,0.28
2012,100 000 халыққа,Маңғыстау,,,0.54
2012,100 000 халыққа,Оңтүстік Қазақстан,,,1.13
2012,100 000 халыққа,Павлодар,,,0.13
2012,100 000 халыққа,Солтүстік Қазақстан,,,0.0
2012,100 000 халыққа,Шығыс Қазақстан,,,0.57
2012,100 000 халыққа,Нұр-Сұлтан қаласы,,,0.26
2012,100 000 халыққа,Алматы қаласы,,,0.27
2012,100 000 халыққа,,қала,,0.52
2012,100 000 халыққа,Ақмола,қала,,0.29
2012,100 000 халыққа,Ақтөбе,қала,,0.0
2012,100 000 халыққа,Алматы,қала,,0.0
2012,100 000 халыққа,Атырау,қала,,1.51
2012,100 000 халыққа,Батыс Қазақстан,қала,,0.0
2012,100 000 халыққа,Жамбыл,қала,,0.47
2012,100 000 халыққа,Қарағанды,қала,,0.75
2012,100 000 халыққа,Қостанай,қала,,0.22
2012,100 000 халыққа,Қызылорда,қала,,0.33
2012,100 000 халыққа,Маңғыстау,қала,,0.35
2012,100 000 халыққа,Оңтүстік Қазақстан,қала,,1.93
2012,100 000 халыққа,Павлодар,қала,,0.19
2012,100 000 халыққа,Солтүстік Қазақстан,қала,,0.0
2012,100 000 халыққа,Шығыс Қазақстан,қала,,0.37
2012,100 000 халыққа,Нұр-Сұлтан қаласы,қала,,0.26
2012,100 000 халыққа,Алматы қаласы,қала,,0.27
2012,100 000 халыққа,,ауыл,,0.65
2012,100 000 халыққа,Ақмола,ауыл,,0.77
2012,100 000 халыққа,Ақтөбе,ауыл,,0.33
2012,100 000 халыққа,Алматы,ауыл,,0.27
2012,100 000 халыққа,Атырау,ауыл,,0.35
2012,100 000 халыққа,Батыс Қазақстан,ауыл,,1.27
2012,100 000 халыққа,Жамбыл,ауыл,,0.78
2012,100 000 халыққа,Қарағанды,ауыл,,3.73
2012,100 000 халыққа,Қостанай,ауыл,,0.46
2012,100 000 халыққа,Қызылорда,ауыл,,0.24
2012,100 000 халыққа,Маңғыстау,ауыл,,0.74
2012,100 000 халыққа,Оңтүстік Қазақстан,ауыл,,0.62
2012,100 000 халыққа,Павлодар,ауыл,,0.0
2012,100 000 халыққа,Солтүстік Қазақстан,ауыл,,0.0
2012,100 000 халыққа,Шығыс Қазақстан,ауыл,,0.86
2012,100 000 халыққа,,,ерлер,0.59
2012,100 000 халыққа,Ақмола,,ерлер,0.57
2012,100 000 халыққа,Ақтөбе,,ерлер,0.26
2012,100 000 халыққа,Алматы,,ерлер,0.11
2012,100 000 халыққа,Атырау,,ерлер,0.0
2012,100 000 халыққа,Батыс Қазақстан,,ерлер,1.35
2012,100 000 халыққа,Жамбыл,,ерлер,0.58
2012,100 000 халыққа,Қарағанды,,ерлер,1.25
2012,100 000 халыққа,Қостанай,,ерлер,0.0
2012,100 000 халыққа,Қызылорда,,ерлер,0.28
2012,100 000 халыққа,Маңғыстау,,ерлер,0.72
2012,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,1.22
2012,100 000 халыққа,Павлодар,,ерлер,0.0
2012,100 000 халыққа,Солтүстік Қазақстан,,ерлер,0.0
2012,100 000 халыққа,Шығыс Қазақстан,,ерлер,0.75
2012,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,0.54
2012,100 000 халыққа,Алматы қаласы,,ерлер,0.45
2012,100 000 халыққа,,қала,ерлер,0.65
2012,100 000 халыққа,Ақмола,қала,ерлер,0.0
2012,100 000 халыққа,Ақтөбе,қала,ерлер,0.0
2012,100 000 халыққа,Алматы,қала,ерлер,0.0
2012,100 000 халыққа,Атырау,қала,ерлер,0.0
2012,100 000 халыққа,Батыс Қазақстан,қала,ерлер,0.0
2012,100 000 халыққа,Жамбыл,қала,ерлер,0.0
2012,100 000 халыққа,Қарағанды,қала,ерлер,1.01
2012,100 000 халыққа,Қостанай,қала,ерлер,0.0
2012,100 000 халыққа,Қызылорда,қала,ерлер,0.67
2012,100 000 халыққа,Маңғыстау,қала,ерлер,0.72
2012,100 000 халыққа,Оңтүстік Қазақстан,қала,ерлер,2.6
2012,100 000 халыққа,Павлодар,қала,ерлер,0.0
2012,100 000 халыққа,Солтүстік Қазақстан,қала,ерлер,0.0
2012,100 000 халыққа,Шығыс Қазақстан,қала,ерлер,0.8
2012,100 000 халыққа,Нұр-Сұлтан қаласы,қала,ерлер,0.54
2012,100 000 халыққа,Алматы қаласы,қала,ерлер,0.45
2012,100 000 халыққа,,ауыл,ерлер,0.53
2012,100 000 халыққа,Ақмола,ауыл,ерлер,1.04
2012,100 000 халыққа,Ақтөбе,ауыл,ерлер,0.66
2012,100 000 халыққа,Алматы,ауыл,ерлер,0.14
2012,100 000 халыққа,Атырау,ауыл,ерлер,0.0
2012,100 000 халыққа,Батыс Қазақстан,ауыл,ерлер,2.53
2012,100 000 халыққа,Жамбыл,ауыл,ерлер,0.94
2012,100 000 халыққа,Қарағанды,ауыл,ерлер,2.03
2012,100 000 халыққа,Қостанай,ауыл,ерлер,0.0
2012,100 000 халыққа,Қызылорда,ауыл,ерлер,0.0
2012,100 000 халыққа,Маңғыстау,ауыл,ерлер,0.73
2012,100 000 халыққа,Оңтүстік Қазақстан,ауыл,ерлер,0.37
2012,100 000 халыққа,Павлодар,ауыл,ерлер,0.0
2012,100 000 халыққа,Солтүстік Қазақстан,ауыл,ерлер,0.0
2012,100 000 халыққа,Шығыс Қазақстан,ауыл,ерлер,0.69
2012,100 000 халыққа,,,әйелдер,0.56
2012,100 000 халыққа,Ақмола,,әйелдер,0.53
2012,100 000 халыққа,Ақтөбе,,әйелдер,0.0
2012,100 000 халыққа,Алматы,,әйелдер,0.31
2012,100 000 халыққа,Атырау,,әйелдер,1.79
2012,100 000 халыққа,Батыс Қазақстан,,әйелдер,0.0
2012,100 000 халыққа,Жамбыл,,әйелдер,0.74
2012,100 000 халыққа,Қарағанды,,әйелдер,1.53
2012,100 000 халыққа,Қостанай,,әйелдер,0.65
2012,100 000 халыққа,Қызылорда,,әйелдер,0.28
2012,100 000 халыққа,Маңғыстау,,әйелдер,0.36
2012,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,1.05
2012,100 000 халыққа,Павлодар,,әйелдер,0.25
2012,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,0.0
2012,100 000 халыққа,Шығыс Қазақстан,,әйелдер,0.41
2012,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,0.0
2012,100 000 халыққа,Алматы қаласы,,әйелдер,0.13
2012,100 000 халыққа,,қала,әйелдер,0.41
2012,100 000 халыққа,Ақмола,қала,әйелдер,0.55
2012,100 000 халыққа,Ақтөбе,қала,әйелдер,0.0
2012,100 000 халыққа,Алматы,қала,әйелдер,0.0
2012,100 000 халыққа,Атырау,қала,әйелдер,2.89
2012,100 000 халыққа,Батыс Қазақстан,қала,әйелдер,0.0
2012,100 000 халыққа,Жамбыл,қала,әйелдер,0.89
2012,100 000 халыққа,Қарағанды,қала,әйелдер,0.53
2012,100 000 халыққа,Қостанай,қала,әйелдер,0.41
2012,100 000 халыққа,Қызылорда,қала,әйелдер,0.0
2012,100 000 халыққа,Маңғыстау,қала,әйелдер,0.0
2012,100 000 халыққа,Оңтүстік Қазақстан,қала,әйелдер,1.3
2012,100 000 халыққа,Павлодар,қала,әйелдер,0.36
2012,100 000 халыққа,Солтүстік Қазақстан,қала,әйелдер,0.0
2012,100 000 халыққа,Шығыс Қазақстан,қала,әйелдер,0.0
2012,100 000 халыққа,Нұр-Сұлтан қаласы,қала,әйелдер,0.0
2012,100 000 халыққа,Алматы қаласы,қала,әйелдер,0.13
2012,100 000 халыққа,,ауыл,әйелдер,0.76
2012,100 000 халыққа,Ақмола,ауыл,әйелдер,0.51
2012,100 000 халыққа,Ақтөбе,ауыл,әйелдер,0.0
2012,100 000 халыққа,Алматы,ауыл,әйелдер,0.4
2012,100 000 халыққа,Атырау,ауыл,әйелдер,0.71
2012,100 000 халыққа,Батыс Қазақстан,ауыл,әйелдер,0.0
2012,100 000 халыққа,Жамбыл,ауыл,әйелдер,0.63
2012,100 000 халыққа,Қарағанды,ауыл,әйелдер,5.46
2012,100 000 халыққа,Қостанай,ауыл,әйелдер,0.91
2012,100 000 халыққа,Қызылорда,ауыл,әйелдер,0.49
2012,100 000 халыққа,Маңғыстау,ауыл,әйелдер,0.74
2012,100 000 халыққа,Оңтүстік Қазақстан,ауыл,әйелдер,0.88
2012,100 000 халыққа,Павлодар,ауыл,әйелдер,0.0
2012,100 000 халыққа,Солтүстік Қазақстан,ауыл,әйелдер,0.0
2012,100 000 халыққа,Шығыс Қазақстан,ауыл,әйелдер,1.03
2013,100 000 халыққа,,,,0.66
2013,100 000 халыққа,Ақмола,,,0.68
2013,100 000 халыққа,Ақтөбе,,,0.12
2013,100 000 халыққа,Алматы,,,0.15
2013,100 000 халыққа,Атырау,,,0.36
2013,100 000 халыққа,Батыс Қазақстан,,,0.48
2013,100 000 халыққа,Жамбыл,,,0.37
2013,100 000 халыққа,Қарағанды,,,0.51
2013,100 000 халыққа,Қостанай,,,0.34
