Year,UNIT_MEASURE,Регионы,Местность,Пол,Value
2010,на 100 000 населения,Мангистауская,сельское население,мужчины,2.46
2010,на 100 000 населения,Южно-Казахстанская,сельское население,мужчины,1.81
2010,на 100 000 населения,Павлодарская,сельское население,мужчины,24.14
2010,на 100 000 населения,Северо-Казахстанская,сельское население,мужчины,1.15
2010,на 100 000 населения,Восточно-Казахстанская,сельское население,мужчины,11.58
2010,на 100 000 населения,,,женщины,3.95
2010,на 100 000 населения,Акмолинская,,женщины,6.31
2010,на 100 000 населения,Актюбинская,,женщины,3.25
2010,на 100 000 населения,Алматинская,,женщины,3.92
2010,на 100 000 населения,Атырауская,,женщины,0.74
2010,на 100 000 населения,Западно-Казахстанская,,женщины,4.14
2010,на 100 000 населения,Жымбылская,,женщины,2.25
2010,на 100 000 населения,Карагандинская,,женщины,6.32
2010,на 100 000 населения,Костанайская,,женщины,6.86
2010,на 100 000 населения,Кызылординская,,женщины,1.72
2010,на 100 000 населения,Мангистауская,,женщины,0.77
2010,на 100 000 населения,Южно-Казахстанская,,женщины,1.71
2010,на 100 000 населения,Павлодарская,,женщины,6.59
2010,на 100 000 населения,Северо-Казахстанская,,женщины,1.61
2010,на 100 000 населения,Восточно-Казахстанская,,женщины,6.4
2010,на 100 000 населения,г_Нур-Султан,,женщины,4.92
2010,на 100 000 населения,г_Алматы,,женщины,4.08
2010,на 100 000 населения,,Город,женщины,4.59
2010,на 100 000 населения,Акмолинская,Город,женщины,7.67
2010,на 100 000 населения,Актюбинская,Город,женщины,2.4
2010,на 100 000 населения,Алматинская,Город,женщины,6.56
2010,на 100 000 населения,Атырауская,Город,женщины,0.76
2010,на 100 000 населения,Западно-Казахстанская,Город,женщины,5.2
2010,на 100 000 населения,Жымбылская,Город,женщины,4.03
2010,на 100 000 населения,Карагандинская,Город,женщины,6.74
2010,на 100 000 населения,Костанайская,Город,женщины,6.24
2010,на 100 000 населения,Кызылординская,Город,женщины,0.66
2010,на 100 000 населения,Мангистауская,Город,женщины,1.43
2010,на 100 000 населения,Южно-Казахстанская,Город,женщины,2.12
2010,на 100 000 населения,Павлодарская,Город,женщины,4.71
2010,на 100 000 населения,Северо-Казахстанская,Город,женщины,0.77
2010,на 100 000 населения,Восточно-Казахстанская,Город,женщины,8.02
2010,на 100 000 населения,г_Нур-Султан,Город,женщины,4.92
2010,на 100 000 населения,г_Алматы,Город,женщины,4.08
2010,на 100 000 населения,,сельское население,женщины,3.14
2010,на 100 000 населения,Акмолинская,сельское население,женщины,5.06
2010,на 100 000 населения,Актюбинская,сельское население,женщины,4.67
2010,на 100 000 населения,Алматинская,сельское население,женщины,3.07
2010,на 100 000 населения,Атырауская,сельское население,женщины,0.73
2010,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,3.13
2010,на 100 000 населения,Жымбылская,сельское население,женщины,0.97
2010,на 100 000 населения,Карагандинская,сельское население,женщины,4.71
2010,на 100 000 населения,Костанайская,сельское население,женщины,7.53
2010,на 100 000 населения,Кызылординская,сельское население,женщины,2.53
2010,на 100 000 населения,Мангистауская,сельское население,женщины,0.0
2010,на 100 000 населения,Южно-Казахстанская,сельское население,женщины,1.44
2010,на 100 000 населения,Павлодарская,сельское население,женщины,10.92
2010,на 100 000 населения,Северо-Казахстанская,сельское население,женщины,2.23
2010,на 100 000 населения,Восточно-Казахстанская,сельское население,женщины,4.03
2011,на 100 000 населения,,,,5.99
2011,на 100 000 населения,Акмолинская,,,10.38
2011,на 100 000 населения,Актюбинская,,,2.69
2011,на 100 000 населения,Алматинская,,,5.66
2011,на 100 000 населения,Атырауская,,,4.84
2011,на 100 000 населения,Западно-Казахстанская,,,6.06
2011,на 100 000 населения,Жымбылская,,,5.42
2011,на 100 000 населения,Карагандинская,,,9.74
2011,на 100 000 населения,Костанайская,,,9.77
2011,на 100 000 населения,Кызылординская,,,0.42
2011,на 100 000 населения,Мангистауская,,,1.87
2011,на 100 000 населения,Южно-Казахстанская,,,1.77
2011,на 100 000 населения,Павлодарская,,,8.97
2011,на 100 000 населения,Северо-Казахстанская,,,1.7
2011,на 100 000 населения,Восточно-Казахстанская,,,7.45
2011,на 100 000 населения,г_Нур-Султан,,,8.06
2011,на 100 000 населения,г_Алматы,,,10.62
2011,на 100 000 населения,,Город,,7.33
2011,на 100 000 населения,Акмолинская,Город,,11.4
2011,на 100 000 населения,Актюбинская,Город,,2.49
2011,на 100 000 населения,Алматинская,Город,,8.61
2011,на 100 000 населения,Атырауская,Город,,6.22
2011,на 100 000 населения,Западно-Казахстанская,Город,,7.49
2011,на 100 000 населения,Жымбылская,Город,,6.15
2011,на 100 000 населения,Карагандинская,Город,,11.33
2011,на 100 000 населения,Костанайская,Город,,9.44
2011,на 100 000 населения,Кызылординская,Город,,0.0
2011,на 100 000 населения,Мангистауская,Город,,1.43
2011,на 100 000 населения,Южно-Казахстанская,Город,,2.95
2011,на 100 000 населения,Павлодарская,Город,,7.79
2011,на 100 000 населения,Северо-Казахстанская,Город,,0.42
2011,на 100 000 населения,Восточно-Казахстанская,Город,,7.78
2011,на 100 000 населения,г_Нур-Султан,Город,,8.06
2011,на 100 000 населения,г_Алматы,Город,,10.62
2011,на 100 000 населения,,сельское население,,4.38
2011,на 100 000 населения,Акмолинская,сельское население,,9.48
2011,на 100 000 населения,Актюбинская,сельское население,,3.0
2011,на 100 000 населения,Алматинская,сельское население,,4.76
2011,на 100 000 населения,Атырауская,сельское население,,3.57
2011,на 100 000 населения,Западно-Казахстанская,сельское население,,4.73
2011,на 100 000 населения,Жымбылская,сельское население,,4.93
2011,на 100 000 населения,Карагандинская,сельское население,,4.06
2011,на 100 000 населения,Костанайская,сельское население,,10.1
2011,на 100 000 населения,Кызылординская,сельское население,,0.74
2011,на 100 000 населения,Мангистауская,сельское население,,2.34
2011,на 100 000 населения,Южно-Казахстанская,сельское население,,1.01
2011,на 100 000 населения,Павлодарская,сельское население,,11.56
2011,на 100 000 населения,Северо-Казахстанская,сельское население,,2.59
2011,на 100 000 населения,Восточно-Казахстанская,сельское население,,6.99
2011,на 100 000 населения,,,мужчины,8.74
2011,на 100 000 населения,Акмолинская,,мужчины,15.0
2011,на 100 000 населения,Актюбинская,,мужчины,3.19
2011,на 100 000 населения,Алматинская,,мужчины,8.94
2011,на 100 000 населения,Атырауская,,мужчины,5.7
2011,на 100 000 населения,Западно-Казахстанская,,мужчины,8.49
2011,на 100 000 населения,Жымбылская,,мужчины,7.01
2011,на 100 000 населения,Карагандинская,,мужчины,13.28
2011,на 100 000 населения,Костанайская,,мужчины,14.68
2011,на 100 000 населения,Кызылординская,,мужчины,0.57
2011,на 100 000 населения,Мангистауская,,мужчины,2.26
2011,на 100 000 населения,Южно-Казахстанская,,мужчины,2.18
2011,на 100 000 населения,Павлодарская,,мужчины,15.09
2011,на 100 000 населения,Северо-Казахстанская,,мужчины,1.07
2011,на 100 000 населения,Восточно-Казахстанская,,мужчины,10.85
2011,на 100 000 населения,г_Нур-Султан,,мужчины,13.18
2011,на 100 000 населения,г_Алматы,,мужчины,18.05
2011,на 100 000 населения,,Город,мужчины,11.33
2011,на 100 000 населения,Акмолинская,Город,мужчины,16.25
2011,на 100 000 населения,Актюбинская,Город,мужчины,3.09
2011,на 100 000 населения,Алматинская,Город,мужчины,15.26
2011,на 100 000 населения,Атырауская,Город,мужчины,8.14
2011,на 100 000 населения,Западно-Казахстанская,Город,мужчины,11.04
2011,на 100 000 населения,Жымбылская,Город,мужчины,9.04
2011,на 100 000 населения,Карагандинская,Город,мужчины,15.86
2011,на 100 000 населения,Костанайская,Город,мужчины,15.26
2011,на 100 000 населения,Кызылординская,Город,мужчины,0.0
2011,на 100 000 населения,Мангистауская,Город,мужчины,0.74
2011,на 100 000 населения,Южно-Казахстанская,Город,мужчины,3.88
2011,на 100 000 населения,Павлодарская,Город,мужчины,13.98
2011,на 100 000 населения,Северо-Казахстанская,Город,мужчины,0.0
2011,на 100 000 населения,Восточно-Казахстанская,Город,мужчины,12.36
2011,на 100 000 населения,г_Нур-Султан,Город,мужчины,13.18
2011,на 100 000 населения,г_Алматы,Город,мужчины,18.05
2011,на 100 000 населения,,сельское население,мужчины,5.82
2011,на 100 000 населения,Акмолинская,сельское население,мужчины,13.96
2011,на 100 000 населения,Актюбинская,сельское население,мужчины,3.34
2011,на 100 000 населения,Алматинская,сельское население,мужчины,7.1
2011,на 100 000 населения,Атырауская,сельское население,мужчины,3.56
2011,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,6.3
2011,на 100 000 населения,Жымбылская,сельское население,мужчины,5.73
2011,на 100 000 населения,Карагандинская,сельское население,мужчины,4.72
2011,на 100 000 населения,Костанайская,сельское население,мужчины,14.13
2011,на 100 000 населения,Кызылординская,сельское население,мужчины,0.97
2011,на 100 000 населения,Мангистауская,сельское население,мужчины,3.85
2011,на 100 000 населения,Южно-Казахстанская,сельское население,мужчины,1.13
2011,на 100 000 населения,Павлодарская,сельское население,мужчины,17.34
2011,на 100 000 населения,Северо-Казахстанская,сельское население,мужчины,1.75
2011,на 100 000 населения,Восточно-Казахстанская,сельское население,мужчины,8.92
2011,на 100 000 населения,,,женщины,3.43
2011,на 100 000 населения,Акмолинская,,женщины,6.07
2011,на 100 000 населения,Актюбинская,,женщины,2.22
2011,на 100 000 населения,Алматинская,,женщины,2.49
2011,на 100 000 населения,Атырауская,,женщины,4.01
2011,на 100 000 населения,Западно-Казахстанская,,женщины,3.8
2011,на 100 000 населения,Жымбылская,,женщины,3.9
2011,на 100 000 населения,Карагандинская,,женщины,6.57
2011,на 100 000 населения,Костанайская,,женщины,5.38
2011,на 100 000 населения,Кызылординская,,женщины,0.28
2011,на 100 000 населения,Мангистауская,,женщины,1.48
2011,на 100 000 населения,Южно-Казахстанская,,женщины,1.37
2011,на 100 000 населения,Павлодарская,,женщины,3.54
2011,на 100 000 населения,Северо-Казахстанская,,женщины,2.28
2011,на 100 000 населения,Восточно-Казахстанская,,женщины,4.37
2011,на 100 000 населения,г_Нур-Султан,,женщины,3.23
2011,на 100 000 населения,г_Алматы,,женщины,4.37
2011,на 100 000 населения,,Город,женщины,3.8
2011,на 100 000 населения,Акмолинская,Город,женщины,7.14
2011,на 100 000 населения,Актюбинская,Город,женщины,1.96
2011,на 100 000 населения,Алматинская,Город,женщины,2.59
2011,на 100 000 населения,Атырауская,Город,женщины,4.46
2011,на 100 000 населения,Западно-Казахстанская,Город,женщины,4.44
2011,на 100 000 населения,Жымбылская,Город,женщины,3.58
2011,на 100 000 населения,Карагандинская,Город,женщины,7.4
2011,на 100 000 населения,Костанайская,Город,женщины,4.55
2011,на 100 000 населения,Кызылординская,Город,женщины,0.0
2011,на 100 000 населения,Мангистауская,Город,женщины,2.09
2011,на 100 000 населения,Южно-Казахстанская,Город,женщины,2.09
2011,на 100 000 населения,Павлодарская,Город,женщины,2.53
2011,на 100 000 населения,Северо-Казахстанская,Город,женщины,0.76
2011,на 100 000 населения,Восточно-Казахстанская,Город,женщины,3.88
2011,на 100 000 населения,г_Нур-Султан,Город,женщины,3.23
2011,на 100 000 населения,г_Алматы,Город,женщины,4.37
2011,на 100 000 населения,,сельское население,женщины,2.95
2011,на 100 000 населения,Акмолинская,сельское население,женщины,5.08
2011,на 100 000 населения,Актюбинская,сельское население,женщины,2.66
2011,на 100 000 населения,Алматинская,сельское население,женщины,2.46
2011,на 100 000 населения,Атырауская,сельское население,женщины,3.58
2011,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,3.16
2011,на 100 000 населения,Жымбылская,сельское население,женщины,4.13
2011,на 100 000 населения,Карагандинская,сельское население,женщины,3.39
2011,на 100 000 населения,Костанайская,сельское население,женщины,6.27
2011,на 100 000 населения,Кызылординская,сельское население,женщины,0.5
2011,на 100 000 населения,Мангистауская,сельское население,женщины,0.79
2011,на 100 000 населения,Южно-Казахстанская,сельское население,женщины,0.89
2011,на 100 000 населения,Павлодарская,сельское население,женщины,5.92
2011,на 100 000 населения,Северо-Казахстанская,сельское население,женщины,3.4
2011,на 100 000 населения,Восточно-Казахстанская,сельское население,женщины,5.08
2012,на 100 000 населения,,,,5.84
2012,на 100 000 населения,Акмолинская,,,8.61
2012,на 100 000 населения,Актюбинская,,,4.04
2012,на 100 000 населения,Алматинская,,,5.91
2012,на 100 000 населения,Атырауская,,,3.1
2012,на 100 000 населения,Западно-Казахстанская,,,4.39
2012,на 100 000 населения,Жымбылская,,,5.93
2012,на 100 000 населения,Карагандинская,,,11.03
2012,на 100 000 населения,Костанайская,,,9.66
2012,на 100 000 населения,Кызылординская,,,0.56
2012,на 100 000 населения,Мангистауская,,,1.08
2012,на 100 000 населения,Южно-Казахстанская,,,1.89
2012,на 100 000 населения,Павлодарская,,,7.48
2012,на 100 000 населения,Северо-Казахстанская,,,3.61
2012,на 100 000 населения,Восточно-Казахстанская,,,7.31
2012,на 100 000 населения,г_Нур-Султан,,,7.63
2012,на 100 000 населения,г_Алматы,,,9.1
2012,на 100 000 населения,,Город,,7.15
2012,на 100 000 населения,Акмолинская,Город,,7.58
2012,на 100 000 населения,Актюбинская,Город,,5.12
2012,на 100 000 населения,Алматинская,Город,,8.25
2012,на 100 000 населения,Атырауская,Город,,2.65
2012,на 100 000 населения,Западно-Казахстанская,Город,,4.66
2012,на 100 000 населения,Жымбылская,Город,,7.29
2012,на 100 000 населения,Карагандинская,Город,,11.73
2012,на 100 000 населения,Костанайская,Город,,11.59
2012,на 100 000 населения,Кызылординская,Город,,0.33
2012,на 100 000 населения,Мангистауская,Город,,1.05
2012,на 100 000 населения,Южно-Казахстанская,Город,,3.09
2012,на 100 000 населения,Павлодарская,Город,,7.94
2012,на 100 000 населения,Северо-Казахстанская,Город,,5.44
2012,на 100 000 населения,Восточно-Казахстанская,Город,,7.37
2012,на 100 000 населения,г_Нур-Султан,Город,,7.63
2012,на 100 000 населения,г_Алматы,Город,,9.1
2012,на 100 000 населения,,сельское население,,4.26
2012,на 100 000 населения,Акмолинская,сельское население,,9.51
2012,на 100 000 населения,Актюбинская,сельское население,,2.31
2012,на 100 000 населения,Алматинская,сельское население,,5.2
2012,на 100 000 населения,Атырауская,сельское население,,3.51
2012,на 100 000 населения,Западно-Казахстанская,сельское население,,4.13
2012,на 100 000 населения,Жымбылская,сельское население,,5.02
2012,на 100 000 населения,Карагандинская,сельское население,,8.49
2012,на 100 000 населения,Костанайская,сельское население,,7.65
2012,на 100 000 населения,Кызылординская,сельское население,,0.73
2012,на 100 000 населения,Мангистауская,сельское население,,1.1
2012,на 100 000 населения,Южно-Казахстанская,сельское население,,1.12
2012,на 100 000 населения,Павлодарская,сельское население,,6.47
2012,на 100 000 населения,Северо-Казахстанская,сельское население,,2.33
2012,на 100 000 населения,Восточно-Казахстанская,сельское население,,7.23
2012,на 100 000 населения,,,мужчины,8.86
2012,на 100 000 населения,Акмолинская,,мужчины,13.01
2012,на 100 000 населения,Актюбинская,,мужчины,5.51
2012,на 100 000 населения,Алматинская,,мужчины,8.34
2012,на 100 000 населения,Атырауская,,мужчины,4.46
2012,на 100 000 населения,Западно-Казахстанская,,мужчины,7.07
2012,на 100 000 населения,Жымбылская,,мужчины,8.27
2012,на 100 000 населения,Карагандинская,,мужчины,17.43
2012,на 100 000 населения,Костанайская,,мужчины,14.69
2012,на 100 000 населения,Кызылординская,,мужчины,0.83
2012,на 100 000 населения,Мангистауская,,мужчины,1.81
2012,на 100 000 населения,Южно-Казахстанская,,мужчины,2.74
2012,на 100 000 населения,Павлодарская,,мужчины,11.93
2012,на 100 000 населения,Северо-Казахстанская,,мужчины,5.41
2012,на 100 000 населения,Восточно-Казахстанская,,мужчины,10.71
2012,на 100 000 населения,г_Нур-Султан,,мужчины,11.43
2012,на 100 000 населения,г_Алматы,,мужчины,16.36
2012,на 100 000 населения,,Город,мужчины,11.07
2012,на 100 000 населения,Акмолинская,Город,мужчины,11.83
2012,на 100 000 населения,Актюбинская,Город,мужчины,6.53
2012,на 100 000 населения,Алматинская,Город,мужчины,9.38
2012,на 100 000 населения,Атырауская,Город,мужчины,3.17
2012,на 100 000 населения,Западно-Казахстанская,Город,мужчины,7.93
2012,на 100 000 населения,Жымбылская,Город,мужчины,9.97
2012,на 100 000 населения,Карагандинская,Город,мужчины,18.8
2012,на 100 000 населения,Костанайская,Город,мужчины,17.07
2012,на 100 000 населения,Кызылординская,Город,мужчины,0.67
2012,на 100 000 населения,Мангистауская,Город,мужчины,1.44
2012,на 100 000 населения,Южно-Казахстанская,Город,мужчины,4.6
2012,на 100 000 населения,Павлодарская,Город,мужчины,13.47
2012,на 100 000 населения,Северо-Казахстанская,Город,мужчины,9.25
2012,на 100 000 населения,Восточно-Казахстанская,Город,мужчины,10.96
2012,на 100 000 населения,г_Нур-Султан,Город,мужчины,11.43
2012,на 100 000 населения,г_Алматы,Город,мужчины,16.36
2012,на 100 000 населения,,сельское население,мужчины,6.36
2012,на 100 000 населения,Акмолинская,сельское население,мужчины,13.99
2012,на 100 000 населения,Актюбинская,сельское население,мужчины,3.96
2012,на 100 000 населения,Алматинская,сельское население,мужчины,8.04
2012,на 100 000 населения,Атырауская,сельское население,мужчины,5.59
2012,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,6.32
2012,на 100 000 населения,Жымбылская,сельское население,мужчины,7.21
2012,на 100 000 населения,Карагандинская,сельское население,мужчины,12.84
2012,на 100 000 населения,Костанайская,сельское население,мужчины,12.37
2012,на 100 000 населения,Кызылординская,сельское население,мужчины,0.95
2012,на 100 000 населения,Мангистауская,сельское население,мужчины,2.18
2012,на 100 000 населения,Южно-Казахстанская,сельское население,мужчины,1.6
2012,на 100 000 населения,Павлодарская,сельское население,мужчины,8.72
2012,на 100 000 населения,Северо-Казахстанская,сельское население,мужчины,2.96
2012,на 100 000 населения,Восточно-Казахстанская,сельское население,мужчины,10.38
2012,на 100 000 населения,,,женщины,3.03
2012,на 100 000 населения,Акмолинская,,женщины,4.49
2012,на 100 000 населения,Актюбинская,,женщины,2.68
2012,на 100 000 населения,Алматинская,,женщины,3.57
2012,на 100 000 населения,Атырауская,,женщины,1.79
2012,на 100 000 населения,Западно-Казахстанская,,женщины,1.89
2012,на 100 000 населения,Жымбылская,,женщины,3.68
2012,на 100 000 населения,Карагандинская,,женщины,5.29
2012,на 100 000 населения,Костанайская,,женщины,5.17
2012,на 100 000 населения,Кызылординская,,женщины,0.28
2012,на 100 000 населения,Мангистауская,,женщины,0.36
2012,на 100 000 населения,Южно-Казахстанская,,женщины,1.05
2012,на 100 000 населения,Павлодарская,,женщины,3.53
2012,на 100 000 населения,Северо-Казахстанская,,женщины,1.97
2012,на 100 000 населения,Восточно-Казахстанская,,женщины,4.24
2012,на 100 000 населения,г_Нур-Султан,,женщины,4.07
2012,на 100 000 населения,г_Алматы,,женщины,3.02
2012,на 100 000 населения,,Город,женщины,3.7
2012,на 100 000 населения,Акмолинская,Город,женщины,3.84
2012,на 100 000 населения,Актюбинская,Город,женщины,3.87
2012,на 100 000 населения,Алматинская,Город,женщины,7.23
2012,на 100 000 населения,Атырауская,Город,женщины,2.17
2012,на 100 000 населения,Западно-Казахстанская,Город,женщины,1.86
2012,на 100 000 населения,Жымбылская,Город,женщины,4.9
2012,на 100 000 населения,Карагандинская,Город,женщины,5.6
2012,на 100 000 населения,Костанайская,Город,женщины,6.98
2012,на 100 000 населения,Кызылординская,Город,женщины,0.0
2012,на 100 000 населения,Мангистауская,Город,женщины,0.68
2012,на 100 000 населения,Южно-Казахстанская,Город,женщины,1.68
2012,на 100 000 населения,Павлодарская,Город,женщины,3.23
2012,на 100 000 населения,Северо-Казахстанская,Город,женщины,2.29
2012,на 100 000 населения,Восточно-Казахстанская,Город,женщины,4.32
2012,на 100 000 населения,г_Нур-Султан,Город,женщины,4.07
2012,на 100 000 населения,г_Алматы,Город,женщины,3.02
2012,на 100 000 населения,,сельское население,женщины,2.16
2012,на 100 000 населения,Акмолинская,сельское население,женщины,5.1
2012,на 100 000 населения,Актюбинская,сельское население,женщины,0.66
2012,на 100 000 населения,Алматинская,сельское население,женщины,2.41
2012,на 100 000 населения,Атырауская,сельское население,женщины,1.41
2012,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,1.91
2012,на 100 000 населения,Жымбылская,сельское население,женщины,2.82
2012,на 100 000 населения,Карагандинская,сельское население,женщины,4.09
2012,на 100 000 населения,Костанайская,сельское население,женщины,3.17
2012,на 100 000 населения,Кызылординская,сельское население,женщины,0.49
2012,на 100 000 населения,Мангистауская,сельское население,женщины,0.0
2012,на 100 000 населения,Южно-Казахстанская,сельское население,женщины,0.63
2012,на 100 000 населения,Павлодарская,сельское население,женщины,4.27
2012,на 100 000 населения,Северо-Казахстанская,сельское население,женщины,1.73
2012,на 100 000 населения,Восточно-Казахстанская,сельское население,женщины,4.11
2013,на 100 000 населения,,,,4.63
2013,на 100 000 населения,Акмолинская,,,6.4
2013,на 100 000 населения,Актюбинская,,,3.24
2013,на 100 000 населения,Алматинская,,,4.17
2013,на 100 000 населения,Атырауская,,,2.32
2013,на 100 000 населения,Западно-Казахстанская,,,3.7
2013,на 100 000 населения,Жымбылская,,,7.33
2013,на 100 000 населения,Карагандинская,,,6.59
2013,на 100 000 населения,Костанайская,,,8.29
2013,на 100 000 населения,Кызылординская,,,2.32
2013,на 100 000 населения,Мангистауская,,,1.04
2013,на 100 000 населения,Южно-Казахстанская,,,3.14
2013,на 100 000 населения,Павлодарская,,,3.2
2013,на 100 000 населения,Северо-Казахстанская,,,3.63
2013,на 100 000 населения,Восточно-Казахстанская,,,3.66
2013,на 100 000 населения,г_Нур-Султан,,,6.28
2013,на 100 000 населения,г_Алматы,,,6.84
2013,на 100 000 населения,,Город,,5.55
2013,на 100 000 населения,Акмолинская,Город,,5.21
2013,на 100 000 населения,Актюбинская,Город,,2.22
2013,на 100 000 населения,Алматинская,Город,,7.69
2013,на 100 000 населения,Атырауская,Город,,2.25
2013,на 100 000 населения,Западно-Казахстанская,Город,,4.26
2013,на 100 000 населения,Жымбылская,Город,,12.26
2013,на 100 000 населения,Карагандинская,Город,,7.64
2013,на 100 000 населения,Костанайская,Город,,9.05
2013,на 100 000 населения,Кызылординская,Город,,1.91
2013,на 100 000 населения,Мангистауская,Город,,1.03
2013,на 100 000 населения,Южно-Казахстанская,Город,,4.72
