Year,UNIT_MEASURE,Регионы,Местность,Пол,Value
2010,процент,Павлодарская,,женщины,0.7
2010,процент,Северо-Казахстанская,,женщины,0.8
2010,процент,Восточно-Казахстанская,,женщины,0.2
2010,процент,г_Нур-Султан,,женщины,0.2
2010,процент,г_Алматы,,женщины,0.1
2010,процент,,Город,,0.3
2010,процент,Акмолинская,Город,,0.0
2010,процент,Актюбинская,Город,,0.1
2010,процент,Алматинская,Город,,0.1
2010,процент,Атырауская,Город,,0.0
2010,процент,Западно-Казахстанская,Город,,0.0
2010,процент,Жымбылская,Город,,0.4
2010,процент,Карагандинская,Город,,0.1
2010,процент,Костанайская,Город,,1.3
2010,процент,Кызылординская,Город,,0.7
2010,процент,Мангистауская,Город,,1.3
2010,процент,Южно-Казахстанская,Город,,1.0
2010,процент,Павлодарская,Город,,0.0
2010,процент,Северо-Казахстанская,Город,,0.0
2010,процент,Восточно-Казахстанская,Город,,0.1
2010,процент,г_Нур-Султан,Город,,0.1
2010,процент,г_Алматы,Город,,0.0
2010,процент,,сельское население,,1.5
2010,процент,Акмолинская,сельское население,,0.3
2010,процент,Актюбинская,сельское население,,1.1
2010,процент,Алматинская,сельское население,,1.4
2010,процент,Атырауская,сельское население,,0.3
2010,процент,Западно-Казахстанская,сельское население,,2.1
2010,процент,Жымбылская,сельское население,,1.7
2010,процент,Карагандинская,сельское население,,2.8
2010,процент,Костанайская,сельское население,,5.0
2010,процент,Кызылординская,сельское население,,0.5
2010,процент,Мангистауская,сельское население,,0.6
2010,процент,Южно-Казахстанская,сельское население,,1.1
2010,процент,Павлодарская,сельское население,,3.4
2010,процент,Северо-Казахстанская,сельское население,,1.1
2010,процент,Туркестанская,сельское население,,0.2
2011,процент,,,,0.8
2011,процент,Акмолинская,,,0.2
2011,процент,Актюбинская,,,0.0
2011,процент,Алматинская,,,1.8
2011,процент,Атырауская,,,0.0
2011,процент,Западно-Казахстанская,,,0.6
2011,процент,Жымбылская,,,1.9
2011,процент,Карагандинская,,,0.5
2011,процент,Костанайская,,,2.1
2011,процент,Кызылординская,,,1.0
2011,процент,Мангистауская,,,0.1
2011,процент,Южно-Казахстанская,,,0.9
2011,процент,Павлодарская,,,1.0
2011,процент,Северо-Казахстанская,,,0.2
2011,процент,Восточно-Казахстанская,,,0.9
2011,процент,г_Нур-Султан,,,0.1
2011,процент,г_Алматы,,,0.0
2011,процент,,,мужчины,0.9
2011,процент,Акмолинская,,мужчины,0.2
2011,процент,Актюбинская,,мужчины,0.1
2011,процент,Алматинская,,мужчины,1.9
2011,процент,Атырауская,,мужчины,0.0
2011,процент,Западно-Казахстанская,,мужчины,0.7
2011,процент,Жымбылская,,мужчины,2.1
2011,процент,Карагандинская,,мужчины,0.4
2011,процент,Костанайская,,мужчины,1.6
2011,процент,Кызылординская,,мужчины,1.1
2011,процент,Мангистауская,,мужчины,0.1
2011,процент,Южно-Казахстанская,,мужчины,0.8
2011,процент,Павлодарская,,мужчины,1.3
2011,процент,Северо-Казахстанская,,мужчины,0.2
2011,процент,Восточно-Казахстанская,,мужчины,1.2
2011,процент,г_Нур-Султан,,мужчины,0.0
2011,процент,г_Алматы,,мужчины,0.0
2011,процент,,,женщины,0.8
2011,процент,Акмолинская,,женщины,0.1
2011,процент,Актюбинская,,женщины,0.0
2011,процент,Алматинская,,женщины,1.6
2011,процент,Атырауская,,женщины,0.0
2011,процент,Западно-Казахстанская,,женщины,0.4
2011,процент,Жымбылская,,женщины,1.6
2011,процент,Карагандинская,,женщины,0.7
2011,процент,Костанайская,,женщины,2.7
2011,процент,Кызылординская,,женщины,0.8
2011,процент,Мангистауская,,женщины,0.1
2011,процент,Южно-Казахстанская,,женщины,1.0
2011,процент,Павлодарская,,женщины,0.6
2011,процент,Северо-Казахстанская,,женщины,0.2
2011,процент,Восточно-Казахстанская,,женщины,0.6
2011,процент,г_Нур-Султан,,женщины,0.1
2011,процент,г_Алматы,,женщины,0.0
2011,процент,,Город,,0.2
2011,процент,Акмолинская,Город,,0.1
2011,процент,Актюбинская,Город,,0.0
2011,процент,Алматинская,Город,,0.1
2011,процент,Атырауская,Город,,0.0
2011,процент,Западно-Казахстанская,Город,,0.1
2011,процент,Жымбылская,Город,,1.2
2011,процент,Карагандинская,Город,,0.2
2011,процент,Костанайская,Город,,0.2
2011,процент,Кызылординская,Город,,0.8
2011,процент,Мангистауская,Город,,0.2
2011,процент,Южно-Казахстанская,Город,,0.4
2011,процент,Павлодарская,Город,,0.0
2011,процент,Северо-Казахстанская,Город,,0.0
2011,процент,Восточно-Казахстанская,Город,,0.1
2011,процент,г_Нур-Султан,Город,,0.1
2011,процент,г_Алматы,Город,,0.0
2011,процент,,сельское население,,1.5
2011,процент,Акмолинская,сельское население,,0.2
2011,процент,Актюбинская,сельское население,,0.0
2011,процент,Алматинская,сельское население,,2.2
2011,процент,Атырауская,сельское население,,0.0
2011,процент,Западно-Казахстанская,сельское население,,1.0
2011,процент,Жымбылская,сельское население,,2.3
2011,процент,Карагандинская,сельское население,,1.6
2011,процент,Костанайская,сельское население,,3.8
2011,процент,Кызылординская,сельское население,,1.1
2011,процент,Мангистауская,сельское население,,0.0
2011,процент,Южно-Казахстанская,сельское население,,1.2
2011,процент,Павлодарская,сельское население,,2.6
2011,процент,Северо-Казахстанская,сельское население,,0.3
2011,процент,Туркестанская,сельское население,,1.9
2012,процент,,,,0.6
2012,процент,Акмолинская,,,0.4
2012,процент,Актюбинская,,,0.0
2012,процент,Алматинская,,,1.6
2012,процент,Атырауская,,,0.1
2012,процент,Западно-Казахстанская,,,0.1
2012,процент,Жымбылская,,,1.8
2012,процент,Карагандинская,,,0.5
2012,процент,Костанайская,,,1.9
2012,процент,Кызылординская,,,0.1
2012,процент,Мангистауская,,,0.0
2012,процент,Южно-Казахстанская,,,0.4
2012,процент,Павлодарская,,,0.4
2012,процент,Северо-Казахстанская,,,0.3
2012,процент,Восточно-Казахстанская,,,0.1
2012,процент,г_Нур-Султан,,,0.3
2012,процент,г_Алматы,,,0.0
2012,процент,,,мужчины,0.6
2012,процент,Акмолинская,,мужчины,0.4
2012,процент,Актюбинская,,мужчины,0.0
2012,процент,Алматинская,,мужчины,1.7
2012,процент,Атырауская,,мужчины,0.1
2012,процент,Западно-Казахстанская,,мужчины,0.1
2012,процент,Жымбылская,,мужчины,1.6
2012,процент,Карагандинская,,мужчины,0.4
2012,процент,Костанайская,,мужчины,1.8
2012,процент,Кызылординская,,мужчины,0.2
2012,процент,Мангистауская,,мужчины,0.0
2012,процент,Южно-Казахстанская,,мужчины,0.4
2012,процент,Павлодарская,,мужчины,0.5
2012,процент,Северо-Казахстанская,,мужчины,0.1
2012,процент,Восточно-Казахстанская,,мужчины,0.2
2012,процент,г_Нур-Султан,,мужчины,0.6
2012,процент,г_Алматы,,мужчины,0.0
2012,процент,,,женщины,0.6
2012,процент,Акмолинская,,женщины,0.4
2012,процент,Актюбинская,,женщины,0.1
2012,процент,Алматинская,,женщины,1.5
2012,процент,Атырауская,,женщины,0.1
2012,процент,Западно-Казахстанская,,женщины,0.0
2012,процент,Жымбылская,,женщины,1.9
2012,процент,Карагандинская,,женщины,0.6
2012,процент,Костанайская,,женщины,1.9
2012,процент,Кызылординская,,женщины,0.1
2012,процент,Мангистауская,,женщины,0.0
2012,процент,Южно-Казахстанская,,женщины,0.4
2012,процент,Павлодарская,,женщины,0.3
2012,процент,Северо-Казахстанская,,женщины,0.4
2012,процент,Восточно-Казахстанская,,женщины,0.1
2012,процент,г_Нур-Султан,,женщины,0.0
2012,процент,г_Алматы,,женщины,0.0
2012,процент,,Город,,0.2
2012,процент,Акмолинская,Город,,0.3
2012,процент,Актюбинская,Город,,0.0
2012,процент,Алматинская,Город,,1.2
2012,процент,Атырауская,Город,,0.0
2012,процент,Западно-Казахстанская,Город,,0.0
2012,процент,Жымбылская,Город,,0.0
2012,процент,Карагандинская,Город,,0.3
2012,процент,Костанайская,Город,,0.2
2012,процент,Кызылординская,Город,,0.1
2012,процент,Мангистауская,Город,,0.0
2012,процент,Южно-Казахстанская,Город,,0.2
2012,процент,Павлодарская,Город,,0.1
2012,процент,Северо-Казахстанская,Город,,0.2
2012,процент,Восточно-Казахстанская,Город,,0.0
2012,процент,г_Нур-Султан,Город,,0.3
2012,процент,г_Алматы,Город,,0.0
2012,процент,,сельское население,,1.1
2012,процент,Акмолинская,сельское население,,0.4
2012,процент,Актюбинская,сельское население,,0.1
2012,процент,Алматинская,сельское население,,1.7
2012,процент,Атырауская,сельское население,,0.1
2012,процент,Западно-Казахстанская,сельское население,,0.1
2012,процент,Жымбылская,сельское население,,2.8
2012,процент,Карагандинская,сельское население,,1.0
2012,процент,Костанайская,сельское население,,3.5
2012,процент,Кызылординская,сельское население,,0.1
2012,процент,Мангистауская,сельское население,,0.0
2012,процент,Южно-Казахстанская,сельское население,,0.5
2012,процент,Павлодарская,сельское население,,1.0
2012,процент,Северо-Казахстанская,сельское население,,0.3
2012,процент,Туркестанская,сельское население,,0.2
2013,процент,,,,0.5
2013,процент,Акмолинская,,,0.1
2013,процент,Актюбинская,,,0.0
2013,процент,Алматинская,,,1.3
2013,процент,Атырауская,,,0.0
2013,процент,Западно-Казахстанская,,,0.0
2013,процент,Жымбылская,,,2.1
2013,процент,Карагандинская,,,0.1
2013,процент,Костанайская,,,0.6
2013,процент,Кызылординская,,,0.1
2013,процент,Мангистауская,,,0.2
2013,процент,Южно-Казахстанская,,,0.2
2013,процент,Павлодарская,,,0.5
2013,процент,Северо-Казахстанская,,,0.7
2013,процент,Восточно-Казахстанская,,,0.3
2013,процент,г_Нур-Султан,,,0.0
2013,процент,г_Алматы,,,0.0
2013,процент,,,мужчины,0.5
2013,процент,Акмолинская,,мужчины,0.0
2013,процент,Актюбинская,,мужчины,0.0
2013,процент,Алматинская,,мужчины,1.5
2013,процент,Атырауская,,мужчины,0.0
2013,процент,Западно-Казахстанская,,мужчины,0.0
2013,процент,Жымбылская,,мужчины,2.2
2013,процент,Карагандинская,,мужчины,0.2
2013,процент,Костанайская,,мужчины,0.6
2013,процент,Кызылординская,,мужчины,0.3
2013,процент,Мангистауская,,мужчины,0.2
2013,процент,Южно-Казахстанская,,мужчины,0.2
2013,процент,Павлодарская,,мужчины,0.4
2013,процент,Северо-Казахстанская,,мужчины,0.6
2013,процент,Восточно-Казахстанская,,мужчины,0.2
2013,процент,г_Нур-Султан,,мужчины,0.0
2013,процент,г_Алматы,,мужчины,0.0
2013,процент,,,женщины,0.4
2013,процент,Акмолинская,,женщины,0.3
2013,процент,Актюбинская,,женщины,0.0
2013,процент,Алматинская,,женщины,1.0
2013,процент,Атырауская,,женщины,0.1
2013,процент,Западно-Казахстанская,,женщины,0.0
2013,процент,Жымбылская,,женщины,2.1
2013,процент,Карагандинская,,женщины,0.1
2013,процент,Костанайская,,женщины,0.6
2013,процент,Кызылординская,,женщины,0.0
2013,процент,Мангистауская,,женщины,0.2
2013,процент,Южно-Казахстанская,,женщины,0.2
2013,процент,Павлодарская,,женщины,0.6
2013,процент,Северо-Казахстанская,,женщины,0.9
2013,процент,Восточно-Казахстанская,,женщины,0.4
2013,процент,г_Нур-Султан,,женщины,0.0
2013,процент,г_Алматы,,женщины,0.0
2013,процент,,Город,,0.2
2013,процент,Акмолинская,Город,,0.0
2013,процент,Актюбинская,Город,,0.0
2013,процент,Алматинская,Город,,1.9
2013,процент,Атырауская,Город,,0.0
2013,процент,Западно-Казахстанская,Город,,0.0
2013,процент,Жымбылская,Город,,1.6
2013,процент,Карагандинская,Город,,0.1
2013,процент,Костанайская,Город,,0.0
2013,процент,Кызылординская,Город,,0.0
2013,процент,Мангистауская,Город,,0.4
2013,процент,Южно-Казахстанская,Город,,0.1
2013,процент,Павлодарская,Город,,0.0
2013,процент,Северо-Казахстанская,Город,,0.4
2013,процент,Восточно-Казахстанская,Город,,0.2
2013,процент,г_Нур-Султан,Город,,0.0
2013,процент,г_Алматы,Город,,0.0
2013,процент,,сельское население,,0.7
2013,процент,Акмолинская,сельское население,,0.2
2013,процент,Актюбинская,сельское население,,0.0
2013,процент,Алматинская,сельское население,,1.1
2013,процент,Атырауская,сельское население,,0.1
2013,процент,Западно-Казахстанская,сельское население,,0.0
2013,процент,Жымбылская,сельское население,,2.4
2013,процент,Карагандинская,сельское население,,0.4
2013,процент,Костанайская,сельское население,,1.2
2013,процент,Кызылординская,сельское население,,0.3
2013,процент,Мангистауская,сельское население,,0.0
2013,процент,Южно-Казахстанская,сельское население,,0.2
2013,процент,Павлодарская,сельское население,,1.3
2013,процент,Северо-Казахстанская,сельское население,,0.9
2013,процент,Туркестанская,сельское население,,0.4
2014,процент,,,,0.4
2014,процент,Акмолинская,,,0.3
2014,процент,Актюбинская,,,0.0
2014,процент,Алматинская,,,0.8
2014,процент,Атырауская,,,0.2
2014,процент,Западно-Казахстанская,,,0.1
2014,процент,Жымбылская,,,1.1
2014,процент,Карагандинская,,,0.4
2014,процент,Костанайская,,,0.4
2014,процент,Кызылординская,,,0.7
2014,процент,Мангистауская,,,0.1
2014,процент,Южно-Казахстанская,,,0.2
2014,процент,Павлодарская,,,0.6
2014,процент,Северо-Казахстанская,,,0.4
2014,процент,Восточно-Казахстанская,,,0.1
2014,процент,г_Нур-Султан,,,0.0
2014,процент,г_Алматы,,,0.2
2014,процент,,,мужчины,0.4
2014,процент,Акмолинская,,мужчины,0.4
2014,процент,Актюбинская,,мужчины,0.0
2014,процент,Алматинская,,мужчины,0.8
2014,процент,Атырауская,,мужчины,0.2
2014,процент,Западно-Казахстанская,,мужчины,0.1
2014,процент,Жымбылская,,мужчины,1.2
2014,процент,Карагандинская,,мужчины,0.5
2014,процент,Костанайская,,мужчины,0.5
2014,процент,Кызылординская,,мужчины,0.6
2014,процент,Мангистауская,,мужчины,0.1
2014,процент,Южно-Казахстанская,,мужчины,0.2
2014,процент,Павлодарская,,мужчины,0.6
2014,процент,Северо-Казахстанская,,мужчины,0.5
2014,процент,Восточно-Казахстанская,,мужчины,0.2
2014,процент,г_Нур-Султан,,мужчины,0.0
2014,процент,г_Алматы,,мужчины,0.1
2014,процент,,,женщины,0.3
2014,процент,Акмолинская,,женщины,0.2
2014,процент,Актюбинская,,женщины,0.0
2014,процент,Алматинская,,женщины,0.7
2014,процент,Атырауская,,женщины,0.2
2014,процент,Западно-Казахстанская,,женщины,0.1
2014,процент,Жымбылская,,женщины,0.9
2014,процент,Карагандинская,,женщины,0.4
2014,процент,Костанайская,,женщины,0.3
2014,процент,Кызылординская,,женщины,0.7
2014,процент,Мангистауская,,женщины,0.0
2014,процент,Южно-Казахстанская,,женщины,0.2
2014,процент,Павлодарская,,женщины,0.5
2014,процент,Северо-Казахстанская,,женщины,0.3
2014,процент,Восточно-Казахстанская,,женщины,0.1
2014,процент,г_Нур-Султан,,женщины,0.0
2014,процент,г_Алматы,,женщины,0.2
2014,процент,,Город,,0.2
2014,процент,Акмолинская,Город,,0.1
2014,процент,Актюбинская,Город,,0.0
2014,процент,Алматинская,Город,,0.5
2014,процент,Атырауская,Город,,0.1
2014,процент,Западно-Казахстанская,Город,,0.0
2014,процент,Жымбылская,Город,,0.5
2014,процент,Карагандинская,Город,,0.4
2014,процент,Костанайская,Город,,0.3
2014,процент,Кызылординская,Город,,0.5
2014,процент,Мангистауская,Город,,0.1
2014,процент,Южно-Казахстанская,Город,,0.0
2014,процент,Павлодарская,Город,,0.0
2014,процент,Северо-Казахстанская,Город,,0.3
2014,процент,Восточно-Казахстанская,Город,,0.0
2014,процент,г_Нур-Султан,Город,,0.0
2014,процент,г_Алматы,Город,,0.2
2014,процент,,сельское население,,0.6
2014,процент,Акмолинская,сельское население,,0.5
2014,процент,Актюбинская,сельское население,,0.0
2014,процент,Алматинская,сельское население,,0.9
2014,процент,Атырауская,сельское население,,0.3
2014,процент,Западно-Казахстанская,сельское население,,0.2
2014,процент,Жымбылская,сельское население,,1.5
2014,процент,Карагандинская,сельское население,,0.7
2014,процент,Костанайская,сельское население,,0.6
2014,процент,Кызылординская,сельское население,,0.8
2014,процент,Мангистауская,сельское население,,0.0
2014,процент,Южно-Казахстанская,сельское население,,0.4
2014,процент,Павлодарская,сельское население,,1.7
2014,процент,Северо-Казахстанская,сельское население,,0.5
2014,процент,Туркестанская,сельское население,,0.3
2015,процент,,,,0.3
2015,процент,Акмолинская,,,0.2
2015,процент,Актюбинская,,,0.0
2015,процент,Алматинская,,,0.7
2015,процент,Атырауская,,,0.2
2015,процент,Западно-Казахстанская,,,0.0
2015,процент,Жымбылская,,,1.2
2015,процент,Карагандинская,,,0.2
2015,процент,Костанайская,,,0.4
2015,процент,Кызылординская,,,0.2
2015,процент,Мангистауская,,,0.1
2015,процент,Южно-Казахстанская,,,0.2
2015,процент,Павлодарская,,,0.3
2015,процент,Северо-Казахстанская,,,0.2
2015,процент,Восточно-Казахстанская,,,0.2
2015,процент,г_Нур-Султан,,,0.2
2015,процент,г_Алматы,,,0.1
2015,процент,,,мужчины,0.3
2015,процент,Акмолинская,,мужчины,0.2
2015,процент,Актюбинская,,мужчины,0.0
2015,процент,Алматинская,,мужчины,0.8
2015,процент,Атырауская,,мужчины,0.2
2015,процент,Западно-Казахстанская,,мужчины,0.0
2015,процент,Жымбылская,,мужчины,1.2
2015,процент,Карагандинская,,мужчины,0.1
2015,процент,Костанайская,,мужчины,0.4
2015,процент,Кызылординская,,мужчины,0.2
2015,процент,Мангистауская,,мужчины,0.0
2015,процент,Южно-Казахстанская,,мужчины,0.2
2015,процент,Павлодарская,,мужчины,0.4
2015,процент,Северо-Казахстанская,,мужчины,0.2
2015,процент,Восточно-Казахстанская,,мужчины,0.3
2015,процент,г_Нур-Султан,,мужчины,0.2
2015,процент,г_Алматы,,мужчины,0.1
2015,процент,,,женщины,0.3
2015,процент,Акмолинская,,женщины,0.1
2015,процент,Актюбинская,,женщины,0.1
2015,процент,Алматинская,,женщины,0.6
2015,процент,Атырауская,,женщины,0.1
2015,процент,Западно-Казахстанская,,женщины,0.0
2015,процент,Жымбылская,,женщины,1.2
2015,процент,Карагандинская,,женщины,0.2
2015,процент,Костанайская,,женщины,0.4
2015,процент,Кызылординская,,женщины,0.2
2015,процент,Мангистауская,,женщины,0.2
2015,процент,Южно-Казахстанская,,женщины,0.1
2015,процент,Павлодарская,,женщины,0.2
2015,процент,Северо-Казахстанская,,женщины,0.3
2015,процент,Восточно-Казахстанская,,женщины,0.1
2015,процент,г_Нур-Султан,,женщины,0.2
2015,процент,г_Алматы,,женщины,0.1
2015,процент,,Город,,0.1
2015,процент,Акмолинская,Город,,0.1
2015,процент,Актюбинская,Город,,0.1
2015,процент,Алматинская,Город,,0.1
2015,процент,Атырауская,Город,,0.2
2015,процент,Западно-Казахстанская,Город,,0.0
2015,процент,Жымбылская,Город,,1.0
2015,процент,Карагандинская,Город,,0.1
2015,процент,Костанайская,Город,,0.1
2015,процент,Кызылординская,Город,,0.1
2015,процент,Мангистауская,Город,,0.0
2015,процент,Южно-Казахстанская,Город,,0.1
2015,процент,Павлодарская,Город,,0.0
2015,процент,Северо-Казахстанская,Город,,0.2
2015,процент,Восточно-Казахстанская,Город,,0.0
2015,процент,г_Нур-Султан,Город,,0.2
2015,процент,г_Алматы,Город,,0.1
2015,процент,,сельское население,,0.5
2015,процент,Акмолинская,сельское население,,0.3
2015,процент,Актюбинская,сельское население,,0.0
2015,процент,Алматинская,сельское население,,0.9
2015,процент,Атырауская,сельское население,,0.1
2015,процент,Западно-Казахстанская,сельское население,,0.1
2015,процент,Жымбылская,сельское население,,1.4
2015,процент,Карагандинская,сельское население,,0.3
2015,процент,Костанайская,сельское население,,0.6
2015,процент,Кызылординская,сельское население,,0.2
2015,процент,Мангистауская,сельское население,,0.3
2015,процент,Южно-Казахстанская,сельское население,,0.2
2015,процент,Павлодарская,сельское население,,1.0
2015,процент,Северо-Казахстанская,сельское население,,0.3
2015,процент,Туркестанская,сельское население,,0.4
2016,процент,,,,0.2
2016,процент,Акмолинская,,,0.2
2016,процент,Актюбинская,,,0.0
2016,процент,Алматинская,,,0.4
2016,процент,Атырауская,,,0.2
2016,процент,Западно-Казахстанская,,,0.0
2016,процент,Жымбылская,,,0.5
2016,процент,Карагандинская,,,0.1
2016,процент,Костанайская,,,0.3
2016,процент,Кызылординская,,,0.2
2016,процент,Мангистауская,,,0.0
2016,процент,Южно-Казахстанская,,,0.2
2016,процент,Павлодарская,,,0.1
2016,процент,Северо-Казахстанская,,,0.1
2016,процент,Восточно-Казахстанская,,,0.1
2016,процент,г_Нур-Султан,,,0.1
2016,процент,г_Алматы,,,0.2
2016,процент,,,мужчины,0.2
2016,процент,Акмолинская,,мужчины,0.3
2016,процент,Актюбинская,,мужчины,0.0
2016,процент,Алматинская,,мужчины,0.4
2016,процент,Атырауская,,мужчины,0.1
2016,процент,Западно-Казахстанская,,мужчины,0.0
2016,процент,Жымбылская,,мужчины,0.5
2016,процент,Карагандинская,,мужчины,0.1
2016,процент,Костанайская,,мужчины,0.4
2016,процент,Кызылординская,,мужчины,0.2
2016,процент,Мангистауская,,мужчины,0.0
2016,процент,Южно-Казахстанская,,мужчины,0.2
2016,процент,Павлодарская,,мужчины,0.1
2016,процент,Северо-Казахстанская,,мужчины,0.1
2016,процент,Восточно-Казахстанская,,мужчины,0.1
2016,процент,г_Нур-Султан,,мужчины,0.1
2016,процент,г_Алматы,,мужчины,0.1
2016,процент,,,женщины,0.2
2016,процент,Акмолинская,,женщины,0.1
2016,процент,Актюбинская,,женщины,0.0
2016,процент,Алматинская,,женщины,0.4
2016,процент,Атырауская,,женщины,0.3
2016,процент,Западно-Казахстанская,,женщины,0.0
2016,процент,Жымбылская,,женщины,0.5
2016,процент,Карагандинская,,женщины,0.1
2016,процент,Костанайская,,женщины,0.3
2016,процент,Кызылординская,,женщины,0.2
2016,процент,Мангистауская,,женщины,0.0
2016,процент,Южно-Казахстанская,,женщины,0.2
2016,процент,Павлодарская,,женщины,0.1
2016,процент,Северо-Казахстанская,,женщины,0.1
2016,процент,Восточно-Казахстанская,,женщины,0.1
2016,процент,г_Нур-Султан,,женщины,0.0
2016,процент,г_Алматы,,женщины,0.3
2016,процент,,Город,,0.1
2016,процент,Акмолинская,Город,,0.0
2016,процент,Актюбинская,Город,,0.0
2016,процент,Алматинская,Город,,0.1
2016,процент,Атырауская,Город,,0.1
2016,процент,Западно-Казахстанская,Город,,0.0
2016,процент,Жымбылская,Город,,0.2
2016,процент,Карагандинская,Город,,0.1
2016,процент,Костанайская,Город,,0.0
2016,процент,Кызылординская,Город,,0.2
2016,процент,Мангистауская,Город,,0.0
2016,процент,Южно-Казахстанская,Город,,0.2
2016,процент,Павлодарская,Город,,0.0
2016,процент,Северо-Казахстанская,Город,,0.0
2016,процент,Восточно-Казахстанская,Город,,0.0
2016,процент,г_Нур-Султан,Город,,0.1
2016,процент,г_Алматы,Город,,0.2
2016,процент,,сельское население,,0.3
2016,процент,Акмолинская,сельское население,,0.4
2016,процент,Актюбинская,сельское население,,0.0
2016,процент,Алматинская,сельское население,,0.5
2016,процент,Атырауская,сельское население,,0.2
2016,процент,Западно-Казахстанская,сельское население,,0.0
2016,процент,Жымбылская,сельское население,,0.7
2016,процент,Карагандинская,сельское население,,0.1
2016,процент,Костанайская,сельское население,,0.7
2016,процент,Кызылординская,сельское население,,0.2
2016,процент,Мангистауская,сельское население,,0.0
2016,процент,Южно-Казахстанская,сельское население,,0.2
2016,процент,Павлодарская,сельское население,,0.2
2016,процент,Северо-Казахстанская,сельское население,,0.1
2016,процент,Туркестанская,сельское население,,0.2
2017,процент,,,,0.2
2017,процент,Акмолинская,,,0.3
2017,процент,Актюбинская,,,0.0
2017,процент,Алматинская,,,0.2
2017,процент,Атырауская,,,0.1
2017,процент,Западно-Казахстанская,,,0.0
2017,процент,Жымбылская,,,0.6
2017,процент,Карагандинская,,,0.1
2017,процент,Костанайская,,,0.4
2017,процент,Кызылординская,,,0.1
2017,процент,Мангистауская,,,0.0
2017,процент,Южно-Казахстанская,,,0.1
2017,процент,Павлодарская,,,0.1
2017,процент,Северо-Казахстанская,,,0.2
2017,процент,Восточно-Казахстанская,,,0.4
2017,процент,г_Нур-Султан,,,0.0
2017,процент,г_Алматы,,,0.0
2017,процент,,,мужчины,0.2
2017,процент,Акмолинская,,мужчины,0.3
2017,процент,Актюбинская,,мужчины,0.0
2017,процент,Алматинская,,мужчины,0.2
2017,процент,Атырауская,,мужчины,0.1
2017,процент,Западно-Казахстанская,,мужчины,0.0
2017,процент,Жымбылская,,мужчины,0.7
2017,процент,Карагандинская,,мужчины,0.1
2017,процент,Костанайская,,мужчины,0.4
2017,процент,Кызылординская,,мужчины,0.1
2017,процент,Мангистауская,,мужчины,0.0
2017,процент,Южно-Казахстанская,,мужчины,0.1
2017,процент,Павлодарская,,мужчины,0.2
2017,процент,Северо-Казахстанская,,мужчины,0.2
2017,процент,Восточно-Казахстанская,,мужчины,0.4
2017,процент,г_Нур-Султан,,мужчины,0.0
2017,процент,г_Алматы,,мужчины,0.0
2017,процент,,,женщины,0.1
2017,процент,Акмолинская,,женщины,0.3
2017,процент,Актюбинская,,женщины,0.0
2017,процент,Алматинская,,женщины,0.2
2017,процент,Атырауская,,женщины,0.0
2017,процент,Западно-Казахстанская,,женщины,0.0
2017,процент,Жымбылская,,женщины,0.5
2017,процент,Карагандинская,,женщины,0.1
2017,процент,Костанайская,,женщины,0.4
2017,процент,Кызылординская,,женщины,0.0
2017,процент,Мангистауская,,женщины,0.0
2017,процент,Южно-Казахстанская,,женщины,0.0
2017,процент,Павлодарская,,женщины,0.1
2017,процент,Северо-Казахстанская,,женщины,0.1
2017,процент,Восточно-Казахстанская,,женщины,0.3
