Year,UNIT_MEASURE,Регионы,Местность,Пол,Value
2010,процент,Западно-Казахстанская,Город,,10.7
2010,процент,Жымбылская,Город,,8.2
2010,процент,Карагандинская,Город,,7.4
2010,процент,Костанайская,Город,,3.8
2010,процент,Кызылординская,Город,,9.1
2010,процент,Мангистауская,Город,,8.3
2010,процент,Южно-Казахстанская,Город,,4.9
2010,процент,Павлодарская,Город,,4.1
2010,процент,Северо-Казахстанская,Город,,3.7
2010,процент,Восточно-Казахстанская,Город,,6.3
2010,процент,г_Нур-Султан,Город,,7.8
2010,процент,г_Алматы,Город,,3.8
2010,процент,,сельское население,,3.0
2010,процент,Акмолинская,сельское население,,3.7
2010,процент,Актюбинская,сельское население,,0.3
2010,процент,Алматинская,сельское население,,3.2
2010,процент,Атырауская,сельское население,,1.9
2010,процент,Западно-Казахстанская,сельское население,,3.7
2010,процент,Жымбылская,сельское население,,4.8
2010,процент,Карагандинская,сельское население,,2.8
2010,процент,Костанайская,сельское население,,2.6
2010,процент,Кызылординская,сельское население,,3.2
2010,процент,Мангистауская,сельское население,,3.9
2010,процент,Южно-Казахстанская,сельское население,,1.9
2010,процент,Павлодарская,сельское население,,1.1
2010,процент,Северо-Казахстанская,сельское население,,2.7
2010,процент,Туркестанская,сельское население,,6.8
2011,процент,,,,5.1
2011,процент,Акмолинская,,,5.2
2011,процент,Актюбинская,,,1.2
2011,процент,Алматинская,,,6.0
2011,процент,Атырауская,,,2.3
2011,процент,Западно-Казахстанская,,,5.6
2011,процент,Жымбылская,,,7.3
2011,процент,Карагандинская,,,6.2
2011,процент,Костанайская,,,4.3
2011,процент,Кызылординская,,,6.6
2011,процент,Мангистауская,,,7.7
2011,процент,Южно-Казахстанская,,,3.8
2011,процент,Павлодарская,,,3.6
2011,процент,Северо-Казахстанская,,,5.4
2011,процент,Восточно-Казахстанская,,,8.5
2011,процент,г_Нур-Султан,,,6.6
2011,процент,г_Алматы,,,2.8
2011,процент,,,мужчины,5.4
2011,процент,Акмолинская,,мужчины,4.3
2011,процент,Актюбинская,,мужчины,3.5
2011,процент,Алматинская,,мужчины,6.5
2011,процент,Атырауская,,мужчины,1.9
2011,процент,Западно-Казахстанская,,мужчины,3.4
2011,процент,Жымбылская,,мужчины,6.5
2011,процент,Карагандинская,,мужчины,5.6
2011,процент,Костанайская,,мужчины,4.5
2011,процент,Кызылординская,,мужчины,9.8
2011,процент,Мангистауская,,мужчины,14.1
2011,процент,Южно-Казахстанская,,мужчины,5.5
2011,процент,Павлодарская,,мужчины,3.1
2011,процент,Северо-Казахстанская,,мужчины,4.7
2011,процент,Восточно-Казахстанская,,мужчины,5.6
2011,процент,г_Нур-Султан,,мужчины,5.2
2011,процент,г_Алматы,,мужчины,2.9
2011,процент,,,женщины,9.4
2011,процент,Акмолинская,,женщины,6.1
2011,процент,Актюбинская,,женщины,9.0
2011,процент,Алматинская,,женщины,11.7
2011,процент,Атырауская,,женщины,6.3
2011,процент,Западно-Казахстанская,,женщины,4.3
2011,процент,Жымбылская,,женщины,12.7
2011,процент,Карагандинская,,женщины,14.7
2011,процент,Костанайская,,женщины,5.3
2011,процент,Кызылординская,,женщины,15.6
2011,процент,Мангистауская,,женщины,13.4
2011,процент,Южно-Казахстанская,,женщины,8.3
2011,процент,Павлодарская,,женщины,5.8
2011,процент,Северо-Казахстанская,,женщины,8.8
2011,процент,Восточно-Казахстанская,,женщины,10.4
2011,процент,г_Нур-Султан,,женщины,7.8
2011,процент,г_Алматы,,женщины,6.7
2011,процент,,Город,,6.8
2011,процент,Акмолинская,Город,,5.0
2011,процент,Актюбинская,Город,,7.4
2011,процент,Алматинская,Город,,10.7
2011,процент,Атырауская,Город,,3.8
2011,процент,Западно-Казахстанская,Город,,2.2
2011,процент,Жымбылская,Город,,7.1
2011,процент,Карагандинская,Город,,10.2
2011,процент,Костанайская,Город,,5.3
2011,процент,Кызылординская,Город,,13.6
2011,процент,Мангистауская,Город,,10.0
2011,процент,Южно-Казахстанская,Город,,5.6
2011,процент,Павлодарская,Город,,5.2
2011,процент,Северо-Казахстанская,Город,,7.8
2011,процент,Восточно-Казахстанская,Город,,7.4
2011,процент,г_Нур-Султан,Город,,6.6
2011,процент,г_Алматы,Город,,4.9
2011,процент,,сельское население,,8.1
2011,процент,Акмолинская,сельское население,,5.1
2011,процент,Актюбинская,сельское население,,4.9
2011,процент,Алматинская,сельское население,,8.6
2011,процент,Атырауская,сельское население,,4.3
2011,процент,Западно-Казахстанская,сельское население,,5.3
2011,процент,Жымбылская,сельское население,,10.6
2011,процент,Карагандинская,сельское население,,10.3
2011,процент,Костанайская,сельское население,,4.7
2011,процент,Кызылординская,сельское население,,12.0
2011,процент,Мангистауская,сельское население,,16.9
2011,процент,Южно-Казахстанская,сельское население,,8.0
2011,процент,Павлодарская,сельское население,,2.6
2011,процент,Северо-Казахстанская,сельское население,,6.1
2011,процент,Туркестанская,сельское население,,8.6
2012,процент,,,,5.9
2012,процент,Акмолинская,,,5.4
2012,процент,Актюбинская,,,1.2
2012,процент,Алматинская,,,9.0
2012,процент,Атырауская,,,4.0
2012,процент,Западно-Казахстанская,,,3.9
2012,процент,Жымбылская,,,7.4
2012,процент,Карагандинская,,,8.0
2012,процент,Костанайская,,,4.5
2012,процент,Кызылординская,,,10.1
2012,процент,Мангистауская,,,9.8
2012,процент,Южно-Казахстанская,,,3.8
2012,процент,Павлодарская,,,2.8
2012,процент,Северо-Казахстанская,,,6.4
2012,процент,Восточно-Казахстанская,,,5.1
2012,процент,г_Нур-Султан,,,13.5
2012,процент,г_Алматы,,,3.3
2012,процент,,,мужчины,4.9
2012,процент,Акмолинская,,мужчины,5.4
2012,процент,Актюбинская,,мужчины,0.4
2012,процент,Алматинская,,мужчины,6.8
2012,процент,Атырауская,,мужчины,2.0
2012,процент,Западно-Казахстанская,,мужчины,3.5
2012,процент,Жымбылская,,мужчины,6.3
2012,процент,Карагандинская,,мужчины,5.7
2012,процент,Костанайская,,мужчины,3.3
2012,процент,Кызылординская,,мужчины,9.9
2012,процент,Мангистауская,,мужчины,12.3
2012,процент,Южно-Казахстанская,,мужчины,2.3
2012,процент,Павлодарская,,мужчины,2.0
2012,процент,Северо-Казахстанская,,мужчины,5.0
2012,процент,Восточно-Казахстанская,,мужчины,4.3
2012,процент,г_Нур-Султан,,мужчины,12.7
2012,процент,г_Алматы,,мужчины,3.8
2012,процент,,,женщины,6.9
2012,процент,Акмолинская,,женщины,5.4
2012,процент,Актюбинская,,женщины,2.0
2012,процент,Алматинская,,женщины,11.1
2012,процент,Атырауская,,женщины,5.9
2012,процент,Западно-Казахстанская,,женщины,4.4
2012,процент,Жымбылская,,женщины,8.5
2012,процент,Карагандинская,,женщины,10.4
2012,процент,Костанайская,,женщины,5.8
2012,процент,Кызылординская,,женщины,10.3
2012,процент,Мангистауская,,женщины,6.7
2012,процент,Южно-Казахстанская,,женщины,5.3
2012,процент,Павлодарская,,женщины,3.6
2012,процент,Северо-Казахстанская,,женщины,8.0
2012,процент,Восточно-Казахстанская,,женщины,6.1
2012,процент,г_Нур-Султан,,женщины,14.3
2012,процент,г_Алматы,,женщины,3.0
2012,процент,,Город,,5.9
2012,процент,Акмолинская,Город,,6.7
2012,процент,Актюбинская,Город,,2.0
2012,процент,Алматинская,Город,,10.0
2012,процент,Атырауская,Город,,3.8
2012,процент,Западно-Казахстанская,Город,,3.0
2012,процент,Жымбылская,Город,,9.4
2012,процент,Карагандинская,Город,,7.6
2012,процент,Костанайская,Город,,4.9
2012,процент,Кызылординская,Город,,10.9
2012,процент,Мангистауская,Город,,3.6
2012,процент,Южно-Казахстанская,Город,,5.1
2012,процент,Павлодарская,Город,,3.1
2012,процент,Северо-Казахстанская,Город,,7.6
2012,процент,Восточно-Казахстанская,Город,,3.2
2012,процент,г_Нур-Султан,Город,,13.5
2012,процент,г_Алматы,Город,,3.3
2012,процент,,сельское население,,5.9
2012,процент,Акмолинская,сельское население,,4.2
2012,процент,Актюбинская,сельское население,,0.2
2012,процент,Алматинская,сельское население,,8.7
2012,процент,Атырауская,сельское население,,4.1
2012,процент,Западно-Казахстанская,сельское население,,4.7
2012,процент,Жымбылская,сельское население,,6.1
2012,процент,Карагандинская,сельское население,,9.3
2012,процент,Костанайская,сельское население,,4.2
2012,процент,Кызылординская,сельское население,,9.6
2012,процент,Мангистауская,сельское население,,18.5
2012,процент,Южно-Казахстанская,сельское население,,3.0
2012,процент,Павлодарская,сельское население,,2.2
2012,процент,Северо-Казахстанская,сельское население,,5.6
2012,процент,Туркестанская,сельское население,,8.2
2013,процент,,,,5.8
2013,процент,Акмолинская,,,5.1
2013,процент,Актюбинская,,,1.9
2013,процент,Алматинская,,,7.9
2013,процент,Атырауская,,,4.3
2013,процент,Западно-Казахстанская,,,3.2
2013,процент,Жымбылская,,,4.8
2013,процент,Карагандинская,,,5.3
2013,процент,Костанайская,,,5.2
2013,процент,Кызылординская,,,9.88
2013,процент,Мангистауская,,,8.4
2013,процент,Южно-Казахстанская,,,3.3
2013,процент,Павлодарская,,,1.8
2013,процент,Северо-Казахстанская,,,6.3
2013,процент,Восточно-Казахстанская,,,7.3
2013,процент,г_Нур-Султан,,,19.3
2013,процент,г_Алматы,,,3.2
2013,процент,,,мужчины,5.0
2013,процент,Акмолинская,,мужчины,4.5
2013,процент,Актюбинская,,мужчины,1.4
2013,процент,Алматинская,,мужчины,5.7
2013,процент,Атырауская,,мужчины,3.8
2013,процент,Западно-Казахстанская,,мужчины,3.1
2013,процент,Жымбылская,,мужчины,4.3
2013,процент,Карагандинская,,мужчины,4.8
2013,процент,Костанайская,,мужчины,5.2
2013,процент,Кызылординская,,мужчины,9.8
2013,процент,Мангистауская,,мужчины,7.6
2013,процент,Южно-Казахстанская,,мужчины,1.6
2013,процент,Павлодарская,,мужчины,1.1
2013,процент,Северо-Казахстанская,,мужчины,6.4
2013,процент,Восточно-Казахстанская,,мужчины,6.5
2013,процент,г_Нур-Султан,,мужчины,17.8
2013,процент,г_Алматы,,мужчины,3.4
2013,процент,,,женщины,6.5
2013,процент,Акмолинская,,женщины,5.7
2013,процент,Актюбинская,,женщины,2.4
2013,процент,Алматинская,,женщины,10.0
2013,процент,Атырауская,,женщины,4.8
2013,процент,Западно-Казахстанская,,женщины,3.2
2013,процент,Жымбылская,,женщины,5.4
2013,процент,Карагандинская,,женщины,5.9
2013,процент,Костанайская,,женщины,5.1
2013,процент,Кызылординская,,женщины,9.8
2013,процент,Мангистауская,,женщины,9.3
2013,процент,Южно-Казахстанская,,женщины,5.1
2013,процент,Павлодарская,,женщины,2.5
2013,процент,Северо-Казахстанская,,женщины,6.3
2013,процент,Восточно-Казахстанская,,женщины,8.1
2013,процент,г_Нур-Султан,,женщины,21.1
2013,процент,г_Алматы,,женщины,3.0
2013,процент,,Город,,5.8
2013,процент,Акмолинская,Город,,5.0
2013,процент,Актюбинская,Город,,1.7
2013,процент,Алматинская,Город,,5.8
2013,процент,Атырауская,Город,,5.6
2013,процент,Западно-Казахстанская,Город,,2.6
2013,процент,Жымбылская,Город,,4.3
2013,процент,Карагандинская,Город,,5.5
2013,процент,Костанайская,Город,,6.6
2013,процент,Кызылординская,Город,,9.5
2013,процент,Мангистауская,Город,,7.2
2013,процент,Южно-Казахстанская,Город,,5.6
2013,процент,Павлодарская,Город,,1.6
2013,процент,Северо-Казахстанская,Город,,4.5
2013,процент,Восточно-Казахстанская,Город,,4.3
2013,процент,г_Нур-Султан,Город,,19.3
2013,процент,г_Алматы,Город,,3.2
2013,процент,,сельское население,,5.7
2013,процент,Акмолинская,сельское население,,5.1
2013,процент,Актюбинская,сельское население,,2.3
2013,процент,Алматинская,сельское население,,8.5
2013,процент,Атырауская,сельское население,,3.2
2013,процент,Западно-Казахстанская,сельское население,,3.7
2013,процент,Жымбылская,сельское население,,5.2
2013,процент,Карагандинская,сельское население,,4.8
2013,процент,Костанайская,сельское население,,3.8
2013,процент,Кызылординская,сельское население,,10.1
2013,процент,Мангистауская,сельское население,,9.5
2013,процент,Южно-Казахстанская,сельское население,,1.9
2013,процент,Павлодарская,сельское население,,2.1
2013,процент,Северо-Казахстанская,сельское население,,7.6
2013,процент,Туркестанская,сельское население,,11.5
2014,процент,,,,7.0
2014,процент,Акмолинская,,,4.5
2014,процент,Актюбинская,,,6.8
2014,процент,Алматинская,,,7.6
2014,процент,Атырауская,,,4.7
2014,процент,Западно-Казахстанская,,,3.1
2014,процент,Жымбылская,,,9.6
2014,процент,Карагандинская,,,10.5
2014,процент,Костанайская,,,4.5
2014,процент,Кызылординская,,,12.4
2014,процент,Мангистауская,,,14.5
2014,процент,Южно-Казахстанская,,,6.8
2014,процент,Павлодарская,,,3.4
2014,процент,Северо-Казахстанская,,,6.6
2014,процент,Восточно-Казахстанская,,,5.7
2014,процент,г_Нур-Султан,,,6.5
2014,процент,г_Алматы,,,4.8
2014,процент,,,мужчины,5.0
2014,процент,Акмолинская,,мужчины,3.3
2014,процент,Актюбинская,,мужчины,3.7
2014,процент,Алматинская,,мужчины,5.4
2014,процент,Атырауская,,мужчины,2.2
2014,процент,Западно-Казахстанская,,мужчины,2.8
2014,процент,Жымбылская,,мужчины,5.4
2014,процент,Карагандинская,,мужчины,5.3
2014,процент,Костанайская,,мужчины,4.6
2014,процент,Кызылординская,,мужчины,9.1
2014,процент,Мангистауская,,мужчины,13.8
2014,процент,Южно-Казахстанская,,мужчины,5.3
2014,процент,Павлодарская,,мужчины,2.2
2014,процент,Северо-Казахстанская,,мужчины,4.6
2014,процент,Восточно-Казахстанская,,мужчины,3.4
2014,процент,г_Нур-Султан,,мужчины,4.7
2014,процент,г_Алматы,,мужчины,3.9
2014,процент,,,женщины,9.0
2014,процент,Акмолинская,,женщины,5.8
2014,процент,Актюбинская,,женщины,9.8
2014,процент,Алматинская,,женщины,9.9
2014,процент,Атырауская,,женщины,7.3
2014,процент,Западно-Казахстанская,,женщины,3.4
2014,процент,Жымбылская,,женщины,14.0
2014,процент,Карагандинская,,женщины,15.9
2014,процент,Костанайская,,женщины,4.4
2014,процент,Кызылординская,,женщины,16.0
2014,процент,Мангистауская,,женщины,15.1
2014,процент,Южно-Казахстанская,,женщины,8.4
2014,процент,Павлодарская,,женщины,4.6
2014,процент,Северо-Казахстанская,,женщины,8.8
2014,процент,Восточно-Казахстанская,,женщины,8.1
2014,процент,г_Нур-Султан,,женщины,8.1
2014,процент,г_Алматы,,женщины,5.6
2014,процент,,Город,,6.3
2014,процент,Акмолинская,Город,,4.0
2014,процент,Актюбинская,Город,,8.0
2014,процент,Алматинская,Город,,7.6
2014,процент,Атырауская,Город,,4.3
2014,процент,Западно-Казахстанская,Город,,2.2
2014,процент,Жымбылская,Город,,6.9
2014,процент,Карагандинская,Город,,10.5
2014,процент,Костанайская,Город,,4.6
2014,процент,Кызылординская,Город,,14.4
2014,процент,Мангистауская,Город,,9.9
2014,процент,Южно-Казахстанская,Город,,5.3
2014,процент,Павлодарская,Город,,4.1
2014,процент,Северо-Казахстанская,Город,,7.3
2014,процент,Восточно-Казахстанская,Город,,4.8
2014,процент,г_Нур-Султан,Город,,6.5
2014,процент,г_Алматы,Город,,4.8
2014,процент,,сельское население,,7.8
2014,процент,Акмолинская,сельское население,,4.9
2014,процент,Актюбинская,сельское население,,4.7
2014,процент,Алматинская,сельское население,,7.6
2014,процент,Атырауская,сельское население,,4.9
2014,процент,Западно-Казахстанская,сельское население,,4.2
2014,процент,Жымбылская,сельское население,,11.2
2014,процент,Карагандинская,сельское население,,10.7
2014,процент,Костанайская,сельское население,,4.4
2014,процент,Кызылординская,сельское население,,11.4
2014,процент,Мангистауская,сельское население,,18.6
2014,процент,Южно-Казахстанская,сельское население,,7.8
2014,процент,Павлодарская,сельское население,,2.0
2014,процент,Северо-Казахстанская,сельское население,,6.1
2014,процент,Туркестанская,сельское население,,7.0
2015,процент,,,,7.9
2015,процент,Акмолинская,,,7.7
2015,процент,Актюбинская,,,8.0
2015,процент,Алматинская,,,8.2
2015,процент,Атырауская,,,7.0
2015,процент,Западно-Казахстанская,,,3.9
2015,процент,Жымбылская,,,12.9
2015,процент,Карагандинская,,,12.5
2015,процент,Костанайская,,,6.5
2015,процент,Кызылординская,,,7.6
2015,процент,Мангистауская,,,9.9
2015,процент,Южно-Казахстанская,,,8.3
2015,процент,Павлодарская,,,5.6
2015,процент,Северо-Казахстанская,,,7.2
2015,процент,Восточно-Казахстанская,,,7.6
2015,процент,г_Нур-Султан,,,5.2
2015,процент,г_Алматы,,,5.9
2015,процент,,,мужчины,6.0
2015,процент,Акмолинская,,мужчины,5.8
2015,процент,Актюбинская,,мужчины,5.4
2015,процент,Алматинская,,мужчины,6.1
2015,процент,Атырауская,,мужчины,4.3
2015,процент,Западно-Казахстанская,,мужчины,3.5
2015,процент,Жымбылская,,мужчины,8.1
2015,процент,Карагандинская,,мужчины,7.2
2015,процент,Костанайская,,мужчины,6.0
2015,процент,Кызылординская,,мужчины,6.6
2015,процент,Мангистауская,,мужчины,6.8
2015,процент,Южно-Казахстанская,,мужчины,7.4
2015,процент,Павлодарская,,мужчины,5.0
2015,процент,Северо-Казахстанская,,мужчины,5.1
2015,процент,Восточно-Казахстанская,,мужчины,4.9
2015,процент,г_Нур-Султан,,мужчины,4.4
2015,процент,г_Алматы,,мужчины,5.2
2015,процент,,,женщины,9.7
2015,процент,Акмолинская,,женщины,9.7
2015,процент,Актюбинская,,женщины,10.0
2015,процент,Алматинская,,женщины,10.5
2015,процент,Атырауская,,женщины,10.4
2015,процент,Западно-Казахстанская,,женщины,4.4
2015,процент,Жымбылская,,женщины,17.9
2015,процент,Карагандинская,,женщины,17.6
2015,процент,Костанайская,,женщины,7.1
2015,процент,Кызылординская,,женщины,8.8
2015,процент,Мангистауская,,женщины,13.5
2015,процент,Южно-Казахстанская,,женщины,9.2
2015,процент,Павлодарская,,женщины,6.2
2015,процент,Северо-Казахстанская,,женщины,9.7
2015,процент,Восточно-Казахстанская,,женщины,10.5
2015,процент,г_Нур-Султан,,женщины,5.8
2015,процент,г_Алматы,,женщины,6.4
2015,процент,,Город,,6.6
2015,процент,Акмолинская,Город,,6.6
2015,процент,Актюбинская,Город,,6.3
2015,процент,Алматинская,Город,,7.7
2015,процент,Атырауская,Город,,7.4
2015,процент,Западно-Казахстанская,Город,,1.7
2015,процент,Жымбылская,Город,,14.9
2015,процент,Карагандинская,Город,,12.0
2015,процент,Костанайская,Город,,5.5
2015,процент,Кызылординская,Город,,7.2
2015,процент,Мангистауская,Город,,6.3
2015,процент,Южно-Казахстанская,Город,,4.6
2015,процент,Павлодарская,Город,,2.5
2015,процент,Северо-Казахстанская,Город,,9.2
2015,процент,Восточно-Казахстанская,Город,,6.3
2015,процент,г_Нур-Султан,Город,,5.2
2015,процент,г_Алматы,Город,,5.9
2015,процент,,сельское население,,9.6
2015,процент,Акмолинская,сельское население,,8.6
2015,процент,Актюбинская,сельское население,,11.0
2015,процент,Алматинская,сельское население,,8.3
2015,процент,Атырауская,сельское население,,6.8
2015,процент,Западно-Казахстанская,сельское население,,6.2
2015,процент,Жымбылская,сельское население,,11.6
2015,процент,Карагандинская,сельское население,,14.3
2015,процент,Костанайская,сельское население,,7.6
2015,процент,Кызылординская,сельское население,,7.9
2015,процент,Мангистауская,сельское население,,13.3
2015,процент,Южно-Казахстанская,сельское население,,11.5
2015,процент,Павлодарская,сельское население,,12.7
2015,процент,Северо-Казахстанская,сельское население,,5.8
2015,процент,Туркестанская,сельское население,,9.7
2016,процент,,,,7.2
2016,процент,Акмолинская,,,5.8
2016,процент,Актюбинская,,,5.1
2016,процент,Алматинская,,,7.6
2016,процент,Атырауская,,,7.1
2016,процент,Западно-Казахстанская,,,2.3
2016,процент,Жымбылская,,,11.7
2016,процент,Карагандинская,,,9.5
2016,процент,Костанайская,,,3.3
2016,процент,Кызылординская,,,10.1
2016,процент,Мангистауская,,,14.2
2016,процент,Южно-Казахстанская,,,7.9
2016,процент,Павлодарская,,,7.5
2016,процент,Северо-Казахстанская,,,8.6
2016,процент,Восточно-Казахстанская,,,4.6
2016,процент,г_Нур-Султан,,,6.4
2016,процент,г_Алматы,,,5.2
2016,процент,,,мужчины,5.3
2016,процент,Акмолинская,,мужчины,4.5
2016,процент,Актюбинская,,мужчины,2.3
2016,процент,Алматинская,,мужчины,5.2
2016,процент,Атырауская,,мужчины,5.7
2016,процент,Западно-Казахстанская,,мужчины,2.2
2016,процент,Жымбылская,,мужчины,7.8
2016,процент,Карагандинская,,мужчины,5.9
2016,процент,Костанайская,,мужчины,2.9
2016,процент,Кызылординская,,мужчины,8.4
2016,процент,Мангистауская,,мужчины,6.2
2016,процент,Южно-Казахстанская,,мужчины,6.5
2016,процент,Павлодарская,,мужчины,7.1
2016,процент,Северо-Казахстанская,,мужчины,4.6
2016,процент,Восточно-Казахстанская,,мужчины,3.4
2016,процент,г_Нур-Султан,,мужчины,4.9
2016,процент,г_Алматы,,мужчины,4.7
2016,процент,,,женщины,9.1
2016,процент,Акмолинская,,женщины,7.2
2016,процент,Актюбинская,,женщины,7.9
2016,процент,Алматинская,,женщины,10.3
2016,процент,Атырауская,,женщины,8.5
2016,процент,Западно-Казахстанская,,женщины,2.4
2016,процент,Жымбылская,,женщины,16.0
2016,процент,Карагандинская,,женщины,13.2
2016,процент,Костанайская,,женщины,3.7
2016,процент,Кызылординская,,женщины,12.0
2016,процент,Мангистауская,,женщины,22.4
2016,процент,Южно-Казахстанская,,женщины,9.2
2016,процент,Павлодарская,,женщины,7.9
2016,процент,Северо-Казахстанская,,женщины,12.5
2016,процент,Восточно-Казахстанская,,женщины,6.1
2016,процент,г_Нур-Султан,,женщины,7.6
2016,процент,г_Алматы,,женщины,5.6
2016,процент,,Город,,5.8
2016,процент,Акмолинская,Город,,4.0
2016,процент,Актюбинская,Город,,3.8
2016,процент,Алматинская,Город,,8.5
2016,процент,Атырауская,Город,,8.1
2016,процент,Западно-Казахстанская,Город,,1.4
2016,процент,Жымбылская,Город,,12.0
2016,процент,Карагандинская,Город,,8.2
2016,процент,Костанайская,Город,,3.1
2016,процент,Кызылординская,Город,,10.8
2016,процент,Мангистауская,Город,,14.8
2016,процент,Южно-Казахстанская,Город,,3.1
2016,процент,Павлодарская,Город,,5.1
2016,процент,Северо-Казахстанская,Город,,9.6
2016,процент,Восточно-Казахстанская,Город,,2.4
2016,процент,г_Нур-Султан,Город,,6.4
2016,процент,г_Алматы,Город,,5.2
2016,процент,,сельское население,,9.2
2016,процент,Акмолинская,сельское население,,7.3
2016,процент,Актюбинская,сельское население,,7.4
2016,процент,Алматинская,сельское население,,7.3
2016,процент,Атырауская,сельское население,,6.4
2016,процент,Западно-Казахстанская,сельское население,,3.4
2016,процент,Жымбылская,сельское население,,11.5
2016,процент,Карагандинская,сельское население,,14.8
2016,процент,Костанайская,сельское население,,3.6
2016,процент,Кызылординская,сельское население,,9.7
2016,процент,Мангистауская,сельское население,,13.8
2016,процент,Южно-Казахстанская,сельское население,,12.3
2016,процент,Павлодарская,сельское население,,13.4
2016,процент,Северо-Казахстанская,сельское население,,7.8
2016,процент,Туркестанская,сельское население,,8.3
2017,процент,,,,6.4
2017,процент,Акмолинская,,,6.1
2017,процент,Актюбинская,,,4.8
2017,процент,Алматинская,,,6.7
2017,процент,Атырауская,,,7.2
2017,процент,Западно-Казахстанская,,,2.2
2017,процент,Жымбылская,,,9.3
2017,процент,Карагандинская,,,8.7
2017,процент,Костанайская,,,4.1
2017,процент,Кызылординская,,,6.4
2017,процент,Мангистауская,,,6.6
2017,процент,Южно-Казахстанская,,,9.0
2017,процент,Павлодарская,,,4.5
2017,процент,Северо-Казахстанская,,,6.6
2017,процент,Восточно-Казахстанская,,,5.9
2017,процент,г_Нур-Султан,,,4.1
2017,процент,г_Алматы,,,4.0
2017,процент,,,мужчины,5.1
2017,процент,Акмолинская,,мужчины,4.6
2017,процент,Актюбинская,,мужчины,2.1
2017,процент,Алматинская,,мужчины,6.5
2017,процент,Атырауская,,мужчины,5.0
2017,процент,Западно-Казахстанская,,мужчины,1.9
2017,процент,Жымбылская,,мужчины,5.9
2017,процент,Карагандинская,,мужчины,6.4
2017,процент,Костанайская,,мужчины,3.5
2017,процент,Кызылординская,,мужчины,5.5
2017,процент,Мангистауская,,мужчины,3.6
2017,процент,Южно-Казахстанская,,мужчины,8.2
2017,процент,Павлодарская,,мужчины,4.8
2017,процент,Северо-Казахстанская,,мужчины,3.3
2017,процент,Восточно-Казахстанская,,мужчины,3.5
2017,процент,г_Нур-Султан,,мужчины,3.8
2017,процент,г_Алматы,,мужчины,3.3
2017,процент,,,женщины,7.6
2017,процент,Акмолинская,,женщины,7.8
2017,процент,Актюбинская,,женщины,7.6
2017,процент,Алматинская,,женщины,6.9
2017,процент,Атырауская,,женщины,10.0
2017,процент,Западно-Казахстанская,,женщины,2.4
2017,процент,Жымбылская,,женщины,13.0
2017,процент,Карагандинская,,женщины,11.0
2017,процент,Костанайская,,женщины,4.6
2017,процент,Кызылординская,,женщины,7.3
2017,процент,Мангистауская,,женщины,9.7
2017,процент,Южно-Казахстанская,,женщины,9.8
2017,процент,Павлодарская,,женщины,4.2
2017,процент,Северо-Казахстанская,,женщины,10.3
2017,процент,Восточно-Казахстанская,,женщины,8.5
